tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong
"Human rights are necessary for democracy, rule of law & human dignity. 

The 4th President of #Indonesia, Gus Dur, once said. #WestPapua #HumanRights https://twitter.com/PurePapua/status/1204353176201244673Â â¦";;;;;;;;;;;;
They're an extension of the interests of giant corporations and countries that want Indonesia especially Papua and West Papua to be scattered. Human rights are imaged as a milestone for democracy even though the indicators and variables are debatable. Do you believe in her?  pic.twitter.com/RHP4UL9Fe5;;;;;;;;;;;;
"The Decline of Constitutional Democracy in Indonesia
by Herbert Feith
Cornell University Press, first published 1962, HC, 618 pages, kondisi baik minus sampul restorasi-an
Harga 200.000

#tokobalzac  https://www.instagram.com/p/B534zb4A26y/?igshid=efc3k7wcx0exÂ â¦";;;;;;;;;;;;
State killing/encounter had been the forte of ruling establishment since ages. It may be wrong to some extent in democracy. But if the perpetrator has a track record of henious crimes then encounter should not pose much moral problem. See how Duterte controlled crime in Indonesia;;;;;;;;;;;;
"In today's Media Update, we explore the democracy of es kopi susu: ""that everyone can have good coffee without having to dig deep into their pockets.â 

Plus the push for disability-inclusive education, low test scores among Indonesia's youth, and more:  https://mailchi.mp/australiaindonesiacentre/media-update-disability-inclusive-education-the-democracy-of-coffee-and-moreÂ â¦ pic.twitter.com/Ac94d4ncOP";;;;;;;;;;;;
"Labour Party chair Kwok Wing-kin cited a passage from Yuli Riswati's Ming Pao interview prior to her arrest where she said Indonesia, with a flawed democracy, should learn from Hongkongers' spirit.

Kwok said Hongkongers should learn from Indonesians and other foreigners as well.  pic.twitter.com/Y6U7x8Sv9V";;;;;;;;;;;;
The methods they use are invisible and very subtle because they avoid direct confrontation with Indonesia. Democracy and human rights are their imaging and campaign projects for the conquest  and the control of natural resources on a large scale.  pic.twitter.com/v7ovbClJsI;;;;;;;;;;;;
Our Indonesia makes great in the majority democracy of the world's largest democracy but it is strange to antagonize its Muslim brothers and sisters with Islamic phobia to embrace non-Muslim brothers & to embrace minorities not to unite.  https://twitter.com/Buna84/status/1202804327699472385Â â¦;;;;;;;;;;;;
"In the midst of a push to unwind key pillars of Â­Indonesia's democracy, President Joko Widodo has been named Asian of the Year.
 http://bit.ly/2DROu41Â ";;;;;;;;;;;;
Fiji is represented at the 12th edition of the annual Bali Democracy Forum in Bali, Indonesia by the Minister for Foreign Affairs, National Security and Defence, Inia Seruiratuâ¦ USER News pic.twitter.com/qjV68Oz0TV;;;;;;;;;;;;
That is the real democracy in Indonesia which has the largest Muslim population in the world, while here in Sudan the Muslim community regards themselves as if they are the only people who  exercise Islam better than others.  https://twitter.com/Kemlu_RI/status/1202421426302509056Â â¦;;;;;;;;;;;;
"I am delighted to be in Bali for the 12th Bali Democracy Forum (BDF), which is organised by Indonesia's Foreign Ministry.
 
The BDF is a valuable platform for countries to exchange views on democracy and goodâ¦  https://www.instagram.com/p/B5sLACPh5jD/?igshid=1xnb4da9e11wpÂ â¦";;;;;;;;;;;;
2/2..Later we shared a panel at the Bali Democracy Forum alongside our host Hon. Retno Marsudi, Minister of Foreign Affairs of Indonesia and Senator Marise Payne, Minister of Foreign Affairs & Women Affairs of Australia on Women Leadership, Inclusivity and the State of Democracy.  pic.twitter.com/7UAVOYwH8O;;;;;;;;;;;;
Arriving for the opening session of Bali Democracy Forum hosted by the Indonesian Government. Hon. Retno Marsudi, Minister of Foreign Affairs of Indonesia informed the forum's focus, which is democracy and inclusivity.  pic.twitter.com/Q1vymYnzMe;;;;;;;;;;;;
"Might i ask, is there ever an official response to the statement from Minister of Home Affairs on how Indonesia would be better without democracy?   https://amp.kompas.com/nasional/read/2019/11/26/13024221/tito-karnavian-pak-anies-jakarta-kayak-kampung-dibandingkan-shanghaiÂ â¦
I think MoFA can give response on how important democracy is to indonesia.";;;;;;;;;;;;
"This is why the same government actively trying so set Indonesia's democracy two decades back - by removing direct election, no less. 

#IndonesianWay? Is that the things-are-never-what-we-say-it-is way? 

Shameless. https://twitter.com/Kemlu_RI/status/1202421426302509056Â â¦";;;;;;;;;;;;
The danger of rejecting democracy for the sake of economic growth - Indonesia at Melbourne  https://indonesiaatmelbourne.unimelb.edu.au/the-danger-of-rejecting-democracy-for-the-sake-of-economic-growth/#.XeiY1oR17xo.twitterÂ â¦;;;;;;;;;;;;
Great start to the 12th Bali Democracy Forum, listening to FM of Indonesia, Kenya, Namibia, and Australia underline how critical the inclusion of women is to peace and democracy. Delighted as well to meet Colm Kelly-Ryan, IE's rep at the Students Conference.  pic.twitter.com/IP0GaUj9cg;;;;;;;;;;;;
Bu Mentri....could you explain me what the meaning of democracy?Is Indonesia a democracy state??;;;;;;;;;;;;
What about Jokowi, who showed surprising political mastery in inviting arch rival General Prabowo to join the Cabinet because âthe concept of opposition did not exist in Indonesia's democracyâ and has also been voted  USER's Asian of the Year https://www.straitstimes.com/singapore/jokowi-a-deft-hand-at-domestic-politics-and-global-affairsÂ â¦;;;;;;;;;;;;
"""Maintain people trust toward democracy"" is a critical step to preserve democracy. Said FM Indonesia  USER in the opening of the Bali Democracy Forum #BDF12 today in Bali. Indeed, We shall work ensuring space & reach out. pic.twitter.com/3E2StfgR02";;;;;;;;;;;;
" USER closed by telling a personal story of how she herself has benefitted from an increase in women leadership - emphasizing that ""real women want other women to win"" #BDF2019  USER";;;;;;;;;;;;
It's important to include everyone into a country' democratic process. Democracy can't be dictated by the establishment.  USER THE 12th BALI DEMOCRACY FORUM: DEMOCRACY AND INCLUSIVITY, Bali, Indonesia, 5-6 December 2019  https://bdf.kemlu.go.id/Â  #democracy #inclusivity pic.twitter.com/VrBgWaNaot;;;;;;;;;;;;
"Yuli, a domestic helper from #indonesia was denied to #HongKong just because she translated the news on #antiELAB into Indonesian
#standwithYuli #standwithhongkong #HongKongProtests #freedom #democracy #5demandsnot1less pic.twitter.com/m7OfGROdtu";;;;;;;;;;;;
Indonesia you should also stand up for democracy and to protect your people! Your voice matters #WednesdayWisdom;;;;;;;;;;;;
"We all know that #Indonesia IS NOT A #democracy... Native people over there are KILLED, DEPORTED, ""NORMALIZED"" (have their #FAITH, their native #traditions, their #environment, ARBITRARILY DESTROYED!) Why don't that girl report on the horrendous ordeal of those #Natives at home? pic.twitter.com/W5ArerCI4J";;;;;;;;;;;;
"The new article entitled ""Fatwas and Democracy: Majelis Ulama Indonesia (MUI, Indonesian Ulema Council) and Rising Conservatism in Indonesian Islam"" by Syafiq Hasyim is on our Firstview! If you are interested, please see:  https://www.cambridge.org/core/journals/trans-trans-regional-and-national-studies-of-southeast-asia/article/fatwas-and-democracy-majelis-ulama-indonesia-mui-indonesian-ulema-council-and-rising-conservatism-in-indonesian-islam/7A1BE82B78FE0EB7BE1DCD246B8C81C3Â â¦";;;;;;;;;;;;
When I was at UAE, My trainee engineers there told me that they do not consider Indian Muslims as Muslims at all. They may not consider Indonesia, turkey people as Muslims. Within Arab world Muslims are divided and fight each other. QUESTION IS IS DEMOCRACY AND ISLAM COMPATIBLE?;;;;;;;;;;;;
President  USER, we're waiting for you to speak up for rights in Hong Kong & Xinjiang. As a leader of a *democracy* with the world's largest Muslim population, Indonesia can be that beacon for freedom in Asia & the world. All we've got so far is deafening silence.  https://twitter.com/hk_watch/status/1201985920225947652Â â¦;;;;;;;;;;;;
A leader in the fight for open and democratic elections,  USER is the Executive Director of the Association for Elections and Democracy  USER.;;;;;;;;;;;;
Welcome to indonesia, country of democracy.  https://twitter.com/unmagnetism/status/1201639612986183680Â â¦;;;;;;;;;;;;
"Hong Kong, Lebanon, Chile, Haiti, Indonesia. Even Canada fighting to keep Liberal control in the PM election that just passed.

The world is fighting for Democracy. And America is waiting for the world to save their democracy?

DO SOMETHING, AMERICA. FIGHT this.";;;;;;;;;;;;
It proves that democracy = kleptocracy.. In demoracy the true winner is the president and his party, then will be oligarchy. in our indonesia government, 6 years of jokowi regime, the most corruption by his party, the lead party PDIP. democracy give us terrible life.;;;;;;;;;;;;
Girls in gulf r not allowed to drive, do not marry by their own wish. They need permission for everything. Give example of countries where democracy is present . For example Indonesia where sharia law is implemented but still rape cont is same as India.;;;;;;;;;;;;
The goal should always be a peaceful transition from a dictatorship to pluralist democracy. That requires economic engagement by advanced economies (e.g., tourism, trade). And economic reforms should precede political reform. #Indonesia is an example. Jordan is also on this path.;;;;;;;;;;;;
Japan Is developed nation,we can not compare with them ,China , Indonesia are best peer .There demography ,social and economic condition similar.the issue mentioned in China are mostly pro democracy and fueled by Western media.despite some issues ,people are largely happy.;;;;;;;;;;;;
"save democracy for the people of Indonesia
#GreatReunion212";;;;;;;;;;;;
Yeah but the pushback in Iraq was by the Ba'ath hardly the religious right;;;;;;;;;;;;
Ambassador of Indonesia has a fruitful meeting with Finnish #HumanRights Ambassador  USER to discuss next 12th Bali Democracy Forum, and HR & democracy at both national level. #eropa2 #BDF  USER© pic.twitter.com/DGWKkUjOKC;;;;;;;;;;;;
Love how this article gives an intellectual history of political currents in Indonesia since its democratization. Must read for anyone who wants to understand Indonesia or #democracy in practice  https://twitter.com/DavidBourchier/status/1199716834838106112Â â¦;;;;;;;;;;;;
"Indonesia is the ideal battle ground for them who plan to establish global caliphate. It is a democratic country with the largest moslem population in the world. Fighting against this movement is not harming democracy. 
 https://www.google.com/amp/s/www.radarmadura.id/berita-sekitar-anda/bali/reuni-212-bernuansa-politis-patut-ditolak/amp/Â â¦";;;;;;;;;;;;
Until the Papuan people have the opportunity to freely decide whether they want to remain with Indonesia or not, any claims by the Indonesian state that #WestPapua is a democracy will ring hollow.;;;;;;;;;;;;
"Indonesia is a democracy in this days, but could you say that the military forces continue playing the role of a ""veto player"" in his politic? 
If Papua's problem beggins to increse, the democracy in Indonesia could be vulnerable?";;;;;;;;;;;;
long way to fight for democracy, same as indonesia #MenolakLupa #ReformasiDikorupsi;;;;;;;;;;;;
Al jazeerah semoga support #BebaskanLuthfi ..support the equailty of law #BebaskanLuthfi ..support to Indonesia democracy #BebaskanLuthfi https://twitter.com/AJEnglish/status/1199311846802513925Â â¦;;;;;;;;;;;;
Thanks. We need to get justice for HK protesters, injured bro&sis, disappearing kids, and Indonesia reporter. Keep on our fight for democracy #HKPoliceState #FightForFreedomStandWithHongKong;;;;;;;;;;;;
Religion is not the opioid of the masses, it makes people quite excited- Goenawan Mohamad at  USER talk on #democracy #demokrasi #religion #Indonesia He also says race is often mislabelled as culture and culture is always changing;;;;;;;;;;;;
"""Democracy was always polarised"" says Goenawan but he admits there is a growing distrust #politics #Indonesia #demokrasi  USER";;;;;;;;;;;;
True. The last protest in Jakarta was part of the process of the already existing democracy. Whereas current protest in HK is a fight to establish democracy, more similar to Indonesia's 1998 student uprising.;;;;;;;;;;;;
The tragedy of Indonesia's JOKOWI, from Asia's âObamaâ to a Machiavellian PRAGMATIST embracing all forces of reaction to the peril of democracy REFORM, my latest for  USER #Jokowi #Indonesia #Populism https://www.aljazeera.com/indepth/opinion/revolution-betrayed-tragedy-indonesia-jokowi-191124104212545.htmlÂ â¦;;;;;;;;;;;;
Democracy has only a few actors and huge of spectators (Noam Chomsky). But here in #Indonesia thinks that it gives every person to participate in direct vote.They think it's a democracy. I don't buy this BS then. I prefer indirect vote. No need 25T for useless #pilpres #pilkada;;;;;;;;;;;;
