Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
527;USER USER Kecoa cume mlongo nya loe yg suke di got TAI \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c, kyanya kecoa senengnye makan tai mangkanye banyak di septi tank \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';0;1;0;0;0;0;0;0;0;0;0;0;user user kecoak cuma mlongo  kamu  suka di got tai sepertinya kecoak senangnya makan tai makanya banyak di septi tank ;1;1;0;0;0;0;0;0;1;1;0;0
532;SBY is a bullshit, same with Saddam Husein!;1;1;0;1;0;0;0;0;1;0;1;0;susilo bambang yudhoyono is a bullshit sama dengan saddam husein ;1;1;1;0;0;0;0;0;1;1;0;0
537;turunkan Jokowi. Rezim ini sudah mengorbankan Ahok;1;0;1;0;0;0;0;0;1;0;0;1;turunkan jokowi rezim ini sudah mengorbankan ahok;1;0;1;0;0;0;0;0;1;1;0;1
540;"5. Yang terakhir karena Indonesia negara dengan populasi muslim terbesar di dunia, yang mana Islam saat ini merupakan musuh barat &amp; Komunis karena dapat menghambat agenda dan kepentingan mereka.(Obviously)'";0;0;0;0;0;0;0;0;0;0;0;0;  terakhir karena indonesia negara dengan populasi muslim terbesar di dunia  mana islam saat ini merupakan musuh barat komunis karena dapat menghambat agenda dan kepentingan mereka obviously ;1;0;1;0;0;0;0;0;0;0;0;0
541;USER Kalo cebong sih pasti senang2 aja sama omongan yg ga berbobot kayaa gini';1;1;0;1;0;0;0;0;1;0;1;0;user kalau kecebong  pasti senang senang saja sama omongan  tidak berbobot kaya begini ;1;1;0;0;0;0;0;0;1;0;1;0
544;USER USER Ada pengaruh komunisme di situ: eks komunis ya komitmen rendah.';0;0;0;0;0;0;0;0;0;0;0;0;user user ada pengaruh komunisme di kamu eks komunis  komitmen rendah ;0;1;0;0;0;0;0;0;0;0;0;0
548;USER Keren juga mas USER ini selain Survei BO juga merangkap kordinator cebong yah \xf0\x9f\x98\x82\xf0\x9f\x98\x82\nTL nya bnyk dukungan dr bani cebong .\nMantrraaaf \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a';1;1;1;0;0;0;0;0;1;1;0;0;user keren juga mas user ini selain survei bo juga merangkap koordinator kecebong  lini masa  banyak dukungan dari bani kecebong mantap ;1;1;0;1;0;0;0;0;1;0;1;0
556;USER Rezim represif anti Islam.;1;0;1;0;1;0;0;0;0;1;0;0;user rezim represif anti islam ;1;0;1;0;0;0;0;0;0;0;0;0
557;perempuan kaya lo mending mati aja deh, jelek aja, gausa sok jadi make up artist!;1;1;1;0;0;0;1;1;0;1;0;0;perempuan kaya kamu mending mati saja  jelek saja tidak usah sok jadi make up artist ;1;1;1;0;0;0;0;0;1;1;0;0
558;Don't force your style to others. What's cool for you could be norak and kampungan to others.;0;1;0;0;0;0;0;0;0;0;0;0;do not force your gaya to others apa keren for you could be norak and kampungan to others ;0;1;1;0;0;0;0;0;0;1;0;0
562;RT USER: Maaf tak menyelesaikan masalah. Sudah berapa banyak peternak dan pedagang dirugikan akibat ulah manusia ini? Dan sudah be\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0;rt user maaf tidak menyelesaikan masalah sudah berapa banyak peternak dan pedagang dirugikan akibat ulah manusia ini dan sudah be ;1;0;1;0;0;0;0;0;1;1;0;0
563;maybe, you ask your mutuals to talk with them.. (nunjuk toket);0;1;0;0;0;0;0;0;0;0;0;0;maybe you tanya your mutual to talk dengan them menunjuk toket ;1;1;1;0;0;0;0;0;1;1;0;0
564;USER Tabayyun sebelum ngomyang..cocot busuk lol dipelihara, memaikan isu SARA kok bangga';1;1;1;0;0;0;1;0;0;1;0;0;user tabayun sebelum ngomyang cocot busuk  dipelihara memainkan isu sara  bangga ;1;1;1;0;0;0;0;0;1;1;0;0
565;"KARMA IS REAL BRO !! 
#GanyangMalaysia  https://twitter.com/SyedSaddiq/status/1199204705357848576ÃÂ Ã¢ÂÂ¦";1;0;0;1;0;0;0;0;1;0;1;0;karma is real bro ganyang malaysia ;0;0;0;0;0;0;0;0;0;0;0;0
567;Sorry I'm not Islam, and I 100% Hindu but many Muslims are my friends. but I am also very angry and hate ISIS, FPI, HTI, and Other Radical Islamic Organizations;1;0;0;1;1;0;0;0;0;0;1;0;maaf i sama not islam and i hindu but many muslims are my friends but i am also sangat angry and hate isis front pembela islam hizbut tahrir indonesia and other radical islam organizations;1;0;0;0;0;0;0;0;0;0;0;0
568;USER emang berani ... Indonesia kan bagian dari republik rakyat cina..;1;0;1;0;0;0;0;0;1;1;0;0;user memang berani indonesia  bagian dari republik rakyat cina ;0;0;0;0;0;0;0;0;0;0;0;0
573;USER USER ONTA SIAPA YANG DIBALIK. KASIAN IH :(((((';0;0;0;0;0;0;0;0;0;0;0;0;user user unta siapa  dibalik kasihan  ;1;1;1;0;0;0;0;0;1;1;0;0
574;we're not hang out with shitty&cheating friend! Ã°ÂÂ¤Â­ #ShameOnYouMalaysia #SEAGames2017 #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 https://twitter.com/chybspt3759/status/901796138541473792ÃÂ Ã¢ÂÂ¦;1;1;0;1;0;0;0;0;1;0;1;0;we are not hang out dengan shitty cheating friend shame on you malaysia sea games ;1;0;0;1;0;0;0;0;1;0;1;0
575;"Ya. Bagiku ketika aku melihat seseorang mabuk karena minuman keras, bisa menjadi sebuah pelajaran. Contohnya setelah melihat si Syamsudin.\n\n""Oh, aku gak boleh mabuk seperti itu. Biar gak jadi goblog"" begitu kukira.'";0;1;0;0;0;0;0;0;0;0;0;0; bagiku ketika aku melihat seseorang mabuk karena minuman keras bisa menjadi sebuah pelajaran contohnya setelah melihat  syamsuddin  aku tidak boleh mabuk seperti itu biar tidak jadi goblok begitu aku kira ;0;0;0;0;0;0;0;0;0;0;0;0
577;Itu akun NeoPKI>komunis>atheis! Hny berani muncul bak jamur di musim hujan di rezim jKW! Lebih pantes disebut rezim apa skrg ini ya?? miris;1;0;1;0;0;0;0;0;1;1;0;0;itu akun neopki komunis ateis cuma berani muncul bak jamur di musim hujan di rezim jokowi lebih pantas disebut rezim apa sekarang ini  miris;0;0;0;0;0;0;0;0;0;0;0;0
580;USER Kapan tuh si BEJAT CABUL USER balik ? Pengecut si Onta itu ye...';1;1;1;0;0;0;0;1;0;1;0;0;user kapan itu  bejat cabul user balik pengecut  unta itu iya ;1;1;1;0;0;0;0;0;1;1;0;0
584;Setuju pak AR... Fokus #2019GantiPresiden... poros ketiga hanya akan memecah suara PS... Jangan mau dikadali lagi...;1;0;0;1;0;0;0;0;1;0;1;0;setuju pak ar fokus ganti presiden poros ketiga cuma akan memecah suara play station jangan mau dikadali lagi ;1;0;1;0;0;0;0;0;1;1;0;0
585;USER Budek? Kamu bisa denger aku enggak? \\\\';1;1;1;0;0;0;1;0;0;1;0;0;user budek kamu bisa dengar aku tidak ;0;1;0;0;0;0;0;0;0;0;0;0
586;#HapusMalaysiaDariASEAN #tortorpunyaindonesia #malaysiamiskinbudaya dear malaysia You coutry is bitch country! :D *ups;1;1;0;1;0;0;0;0;1;0;1;0; hapus malaysia dari asean tortor punya indonesia malaysia miskin budaya dear malaysia you coutry is bitch country di ;1;0;0;1;0;0;0;0;1;0;1;0
589;"Tak perlu kita beriman kepada yg fiksi ,.. apa disampaikan oleh para ulama/kyai/ustadz didalam ceramahnya itu semua fiksi,..; Ayat?nya fiksi semua.. ; Bukan begitu pak USER ?";1;0;1;0;0;0;0;0;1;1;0;0;tidak perlu kita beriman kepada  fiksi apa disampaikan oleh para ulama kiai ustaz di dalam ceramahnya itu semua fiksi ayat  fiksi semua bukan begitu pak user ;1;0;0;1;0;0;0;0;0;0;1;0
590;That's why Muslim countries are not respected by Western Countries because of such stupidity! All are beholden to US for their survival like Saudi. Now they are best of friends  with the biggest Setan Israel. That's why Jews can do anything to the Palestinians and to the Mosque!  https://twitter.com/SSSMsian/status/1168399894438002688ÃÂ Ã¢ÂÂ¦;1;1;0;1;1;0;0;0;0;0;1;0;that kenapa muslim countries are not respected by western countries because of such stupidity all are beholden to us for their survival like saudi now they are best of friends dengan the biggest setan israel that kenapa jews can do anything to the palestinians and to the mosque ;1;0;0;1;0;0;0;0;1;0;1;0
591;They Can See It. It Logically Makes Sense To Them, But You Can Also Understand How Something Logically makes Sense while knowing your ego and pride gets in the way of accepting the ways you couldnt simultaneously be your possessive self and have it work lol https://twitter.com/Ignorantmalc/status/1223989641315061761ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;they can see it it logically makes sense to them but you can also understand how something logically makes sense ketika knowing your bego and pride gets in the way of accepting the arah you couldnt simultaneously be your possessive self and have it work  ;1;0;1;0;0;0;0;0;1;1;0;0
592;MUI,FPI,HTI and Islam radical organination not apart from real Islam. Because will make Islam so bad to eyes world.;1;0;0;1;1;0;0;0;0;0;1;0;majelis ulama indonesia front pembela islam hizbut tahrir indonesia and islam radical organination not apart from real islam because will make islam so bad to eyes world ;1;0;0;1;1;1;0;0;0;0;1;0
598;Omongan Ahok TERBUKTI LAGI! Anies Sandi INGKAR JANJI Soal Reklamasi: URL melalui USER;1;0;0;1;0;0;0;0;1;0;1;0;omongan ahok terbukti lagi anies sandi ingkar janji soal reklamasi url melalui user;1;0;1;0;0;0;0;0;1;1;0;0
600; USER  USER berengsek lu. Gooners full of shit;1;1;0;1;0;0;0;0;1;0;1;0; user user berengsek kamu gooners full of shit;1;1;1;0;0;0;0;0;0;1;0;0
603;Sementara itu USER kerjanya musuhi dakwah Islam & bubarkan HTI..! Rakyat jg berhak lengserkan jokowok tukang pencitraan!!;1;0;1;0;1;0;0;0;0;0;0;1;sementara itu user kerjanya memusuhi dakwah islam bubarkan hizbut tahrir indonesia rakyat juga berhak lengserkan jokowi kodok tukang pencitraan ;1;0;0;1;0;0;0;0;0;0;1;1
604;Don't you feel ashamed when you say you fought fairly? Don't you realize it's a cheating? Stop being a fool you cuntÃ°ÂÂÂ #ShameOnYouMalaysia;1;1;0;1;0;0;0;0;1;0;1;0;do not you feel ashamed when you say you fought fairly do not you realize it a cheating stop being a fool you cunt shame on you malaysia;1;0;0;1;0;0;0;0;1;0;1;0
605;RT USER DPR bubarkan saja gak ada gunanya utk bangsa. Pertahankan KPK;1;0;0;1;0;0;0;0;1;0;0;1;rt user dewan perwakilan rakyat bubarkan saja tidak ada gunanya untuk bangsa pertahankan komisi pemberantasan korupsi;1;0;0;1;0;0;0;0;1;0;1;0
607;Ada Orang tionghwa yang mengunakan izazah palsu.\n\nlalu ngaku tokoh masyarakat tionghwa sesungguhnya dia adalah sampah di Tg. Pinang.\n\nagama Kristen tapi sering di wihara itu nama nya Munafiq bagi Muslem.';1;0;0;1;1;1;0;0;0;0;1;0;ada orang tionghoa  menggunakan ijazah palsu lalu mengakui tokoh masyarakat tionghoa sesungguhnya dia adalah sampah di tg pinang agama kristen tapi sering di wihara itu nama  munafik bagi muslim ;1;0;0;0;0;0;0;0;1;0;0;0
608;"No Reasons For Give Up, Let's Fighting The Regime Chebong Fir'aun Ã¢ÂÂ¡Ã°ÂÂÂÃ°ÂÂÂ
#2019GantiPresiden
#2019PrabowoSandi
#2019PrabowoPresiden
#GerakanNasionalKedaulatanRakyat
#SaveOurDemocracy https://twitter.com/zaidfalevi/status/1130307594793340930ÃÂ Ã¢ÂÂ¦";1;0;0;1;0;0;0;0;1;0;0;1;no reasons for give up let fighting the regime kecebong fir aun ganti presiden prabowo sandi prabowo presiden gerakan nasional kedaulatan rakyat save our democracy ;1;0;0;1;0;0;0;0;1;0;1;0
613;RT USER: Mengenal LAIKA Anjing Pertama yang Mengorbit Bumi URL;0;0;0;0;0;0;0;0;0;0;0;0;rt user mengenal laika anjing pertama  mengorbit bumi url;0;1;0;0;0;0;0;0;0;0;0;0
615;Istead makin' a lame bullshit things why not our dear Sby n' the gank' seriously takin' their eyes catch up what's going on in egypt;0;1;0;0;0;0;0;0;0;0;0;0;instead semakin a lama bullshit berpikir kenapa not our dear susilo bambang yudhoyono dan the gank serius takin their eyes catch up apa pergi on in egypt;0;1;0;0;0;0;0;0;1;0;0;0
617;"USER Anjirr gila kaget gue hp hang tiba"" keluar suara kunti'";0;0;0;0;0;0;0;0;0;0;0;0;user anjir gila kaget aku handphone hang tiba keluar suara kunti ;0;1;0;0;0;0;0;0;0;0;0;0
621;Ucril halang2 i Pembubaran HTI! Mau lengserkan Jokowi USER USER USER USER USER;1;0;1;0;0;0;0;0;1;0;0;1;yusril halang halang i pembubaran hizbut tahrir indonesia mau lengserkan jokowi user user user user user;1;0;0;1;0;0;0;0;0;0;0;1
622;USER Edan, 1 triliun.';0;1;0;0;0;0;0;0;0;0;0;0;user gila triliun ;0;1;1;0;0;0;0;0;0;1;0;0
623;HALLO, pimensiv kalian. Lele sama rien, semoga langgeng yaa dijauhin dari pelakor dan antek antek nya. Trus juga makin saling sayang saling ngertiin. Itu aja yaa\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\n#AELIEN1STMENSIVE';0;0;0;0;0;0;0;0;0;0;0;0; bagaimana  kalian lele sama rien semoga langgeng  dijauhkan dari perebut pria orang dan antek antek  terus juga semakin saling sayang saling mengerti itu saja  alien first mensive ;1;1;0;1;0;0;0;0;1;0;1;0
624;Dah adzan subuh ni, sholat yuk. \nYg kristen sate yuk';0;0;0;0;0;0;0;0;0;0;0;0;sudah azan subuh nih salat ayo  kristen sate ayo ;1;0;1;0;0;0;0;0;0;1;0;0
625;Mereka Siang MALAM Maki2 Ulama Kita, Nongkrongi Medsos Ulama2\nBela PENISTA Agama yg SOMBONGNYA Minta AMPUN.;1;1;0;1;1;0;0;0;0;0;1;0;mereka siang malam maki maki ulama kita nongkrong media sosial ulama ulama bela penista agama  sombongnya meminta ampun ;0;1;0;1;0;0;0;0;0;0;0;0
632;You copy my style, you copy again (n) #MalaysiaMiskinBudaya;1;0;0;1;0;0;0;0;1;0;1;0;you copy my gaya you copy again dan malaysia miskin budaya;0;0;0;0;0;0;0;0;0;0;0;0
633;How they (pro-Papuan activists) disrupted everything but resolved nothing. Don't teach us about democracy because Indonesia has an inclusive democratic tradition. We're a sovereign country and will remain so.   https://www.google.com.au/amp/amp.abc.net.au/article/11788420ÃÂ Ã¢ÂÂ¦;1;0;0;1;0;0;0;0;1;0;1;0;how they pro papuan activists disrupted everything but resolved nothing do not teach us about democracy because indonesia has an inclusive democratic tradition we are a sovereign country and will remain so ;0;0;0;0;0;0;0;0;0;0;0;0
638;"Najis, sok ganteng bgt kamu. This is plainly disrespectful not just ""I'm cold""";1;1;1;0;0;0;1;0;0;1;0;0;najis sok ganteng banget kamu this is plainly disrespectful not just i sama cold;1;1;1;0;0;0;0;0;1;1;0;0
639;USER Heh poop onta ga boleh songong yaa';1;1;1;0;0;0;0;0;1;1;0;0;user he poop unta tidak boleh songong  ;1;0;1;0;0;0;0;0;1;1;0;0
640;Rezim dablek... Ngutang udah banyak, mau pake dana haji pula..... lengserkan jokowi;1;1;1;0;0;0;0;0;1;0;0;1;rezim dablek berutang sudah banyak mau pakai dana haji pula lengserkan jokowi;1;0;1;0;0;0;0;0;1;0;0;1
643;Golkar Ingatkan Bahaya Gerakan Kaos Ganti Presiden 2019 - Suara Nasional;0;0;0;0;0;0;0;0;0;0;0;0;golkar ingatkan bahaya gerakan kaos ganti presiden suara nasional;0;0;0;1;0;0;0;0;0;0;0;0
645; USER #MalaysiaMiskinBudaya maybe now malaysia change to MALINGSIA. LIKE A BANDIT . FOOL NATIONS . HAHAHA;1;1;0;1;0;0;0;0;1;0;1;0; user malaysia miskin budaya maybe now malaysia change to malaysia like a bandit fool nations ;1;0;0;1;0;0;0;0;1;0;1;0
649;Yahudi bangsat . Let's praying for Gaza guys :( :( #PrayForGaza #PrayForPalestina pic.twitter.com/QeJ9USfCme;1;1;0;1;1;0;0;0;0;0;1;0;yahudi bangsat let praying for gaza guys pray for gaza pray for palestine ;1;1;0;1;0;0;0;0;1;0;1;0
653;USER Barisan banci kamera klo kata ank zaman now mah \xf0\x9f\x98\x80';0;1;0;0;0;0;0;0;0;0;0;0;user barisan banci kamera kalau kata anak zaman now  ;1;1;1;0;0;0;0;0;0;1;0;0
654;rt USER USER USER Tp kenapa jokowi tidak mau tes dna.?tes Dna lah yg bisa membuktikan nya bukan keturunan PKI;1;0;1;0;0;1;0;0;0;1;0;0;rt user user user tetapi kenapa jokowi tidak mau tes dna tes dna   bisa membuktikan  bukan keturunan partai komunis indonesia;0;0;0;0;0;0;0;0;0;0;0;0
657;USER Jakarta diera Anies Sandi jg nambah pengangguran;1;0;0;1;0;0;0;0;1;0;1;0;user jakarta di era anies sandi juga menambah pengangguran;1;0;1;0;0;0;0;0;1;1;0;0
660;[98:1] Orang-orang kafir yakni ahli Kitab dan orang-orang musyrik (mengatakan bahwa mereka) tidak akan meninggalkan (agamanya) sebelum datang kepada mereka bukti yang nyata,';0;0;0;0;0;0;0;0;0;0;0;0; orang orang kafir yakni ahli kitab dan orang orang musyrik mengatakan bahwa mereka tidak akan meninggalkan agamanya sebelum datang kepada mereka bukti  nyata ;1;0;0;1;0;0;0;0;0;0;0;0
661;To have real count wrapped up just few hours after the election is not a strategy nor even a lie. It is a big lie.  #PrabowoGila;1;1;0;1;0;0;0;0;1;0;1;0;to have real count wrapped up just few hours after the election is not a strategy nor even a lie it is a besar lie prabowo gila;0;0;0;0;0;0;0;0;0;0;0;0
667;RT USER Terimakasih wahai saudaraku Umat muslim semua jgn lelah berjuang dan jgn hiraukan munafik dan buzzer penebar fitnah.;1;0;1;0;0;0;0;0;1;1;0;0;rt user terima kasih wahai saudaraku umat muslim semua jangan lelah berjuang dan jangan hiraukan munafik dan buzzer penebar fitnah ;1;0;0;0;0;0;0;0;1;0;0;0
670;dia sakit so doctor kata nak elak infection sbb najis sendiri so doctor shave situ..but hes getting better now;0;0;0;0;0;0;0;0;0;0;0;0;dia sakit so doctor kata nak elak infection sebab najis sendiri so doctor shave kamu but hes getting better now;1;1;1;0;0;0;0;0;1;1;0;0
671;Di Myanmar yg mayoritas bukan Islam mereka menindas membunuh muslim saatnya kita jihad dg segala yg kita punya jihad harta;1;0;0;1;1;0;0;0;0;0;1;0;di myanmar  mayoritas bukan islam mereka menindas membunuh muslim saatnya kita jihad dengan segala  kita punya jihad harta;1;0;0;1;0;0;0;0;0;0;0;0
675;USER USER WKWKWKWK BODO BANG';0;1;0;0;0;0;0;0;0;0;0;0;user user  bodoh bang ;1;1;1;0;0;0;0;0;0;1;0;0
676;"Shame on you Sir  USER!!! 
#GanyangMalaysia
#shameonyoumalaysia  https://twitter.com/SyedSaddiq/status/1197515697242308608ÃÂ Ã¢ÂÂ¦";1;0;0;1;0;0;0;0;1;0;1;0;shame on you sir user ganyang malaysia shame on you malaysia ;1;0;0;0;0;0;0;0;1;0;0;0
678;"Pak USER tolonglah. Ajak buzzer"" bapak untuk jadi lebih pinter. Bukan anggar jago menghina orang"" yg ngga suka. Pake lapor"" polisi. Duh!";1;0;1;0;0;0;0;0;1;1;0;0;pak user tolonglah ajak buzzer bapak untuk jadi lebih pintar bukan anggar jago menghina orang  tidak suka pakai lapor polisi  ;1;1;0;1;0;0;0;0;1;0;1;0
680;RT  USER: I believe karma Does exist!!! Berengsek lo.;1;1;1;0;0;0;0;0;1;1;0;0;rt user i believe karma does eksis berengsek kamu ;1;1;1;0;0;0;0;0;0;1;0;0
681;When those suckers die they don't shift culture... their deaths don't move anything;0;1;0;0;0;0;0;0;0;0;0;0;when those suckers dia they do not shift culture their deaths do not pindah anything;0;0;0;0;0;0;0;0;0;0;0;0
682;\xe2\x80\x9cHarini pergi kerja tak ?\xe2\x80\x9d\n\n\xe2\x80\x9cTak, kerja cancel.\xe2\x80\x9d\n\nAsing banget sih bunyi nya, \n\nKelas cancel - kerja cancel \xf0\x9f\x98\x85';0;0;0;0;0;0;0;0;0;0;0;0;hari ini pergi kerja tidak tidak kerja cancel asing banget  bunyi  kelas cancel kerja cancel ;1;0;0;0;0;0;0;0;1;0;0;0
683;RT USER USER Yg ada, cacimaki penista agama tapi ternyata ketauan poligami ngumpet2. Apa mau digituin? Saya sih ogah.;1;0;1;0;0;0;0;0;1;1;0;0;rt user user  ada caci maki penista agama tapi ternyata ketahuan poligami mengumpet apa mau dibegitukan saya  tidak mau ;1;1;0;0;0;0;0;0;0;0;0;0
684;My selera kampungan ass would choose cilok bumbu kacang over ikea swedish meatball;0;0;0;0;0;0;0;0;0;0;0;0;my selera kampungan ass would choose cilok bumbu kacang over ikea swedish meatball;0;1;0;0;0;0;0;0;0;0;0;0
685;Ayo lengserkan Jokowi. Dimulai dari bugis.;1;0;1;0;0;0;0;0;1;0;0;1;ayo lengserkan jokowi dimulai dari bugis ;1;0;1;0;0;0;0;0;1;1;0;1
686;"Ngerasa munafik, goblok, ketika in real life we talks about stop bullying, stop judgemental, stop bodyshaming, etc, but in kpop-life (or what it called) we hate each others and doing that thing.
Kpopers life is suck!  pic.twitter.com/fLKfj8LJgg";1;1;0;1;0;0;0;0;1;0;1;0;merasa munafik goblok ketika in real life we talks about stop bullying stop judgemental stop body shaming etc but in korea pop life orang apa it called we hate each others and doing that thing penggemar korea pop life is suck ;1;1;0;0;0;0;0;0;0;0;0;0
687;To the kadal gurun that I hate the most,  USER Enjoy the romantic times with Seungyoun. Be happy and do tell me if he hurt you. pic.twitter.com/AMhjPy0qDd;1;0;1;0;0;0;0;0;1;1;0;0;to the kadal gurun that i hate the paling user enjoy the romantic times dengan seungyoun be happy and do tell me if he hurt you ;0;0;0;0;0;0;0;0;0;0;0;0
688;Kamu transgender atau gmn anjing :( URL;1;1;1;0;0;0;0;1;0;1;0;0;kamu transgender atau bagaimana anjing url;1;0;1;0;0;0;0;0;1;1;0;0
690;Indonesia General Election Comission (#KPU) seems to do handpicking for votes count input which favor 01. #Pilpres2019 #2019GantiPresiden #IndonesiaGeneralElection2019 https://twitter.com/mohmahfudmd/status/1121361918508199937ÃÂ Ã¢ÂÂ¦;1;0;0;1;0;0;0;0;1;0;1;0;indonesia general election comission komisi pemilihan umum seems to do handpicking for votes count input which favor pemilihan presiden ganti presiden indonesia general election ;1;0;0;1;0;0;0;0;1;0;0;0
691;"&gt;:V eek... conqueror kapan bgst &gt;:V bantu gw lah Karma Dendi Delio \xf0\x9f\x98\xad\xf0\x9f\x98\xadi need best jungler'";1;1;1;0;0;0;0;0;1;1;0;0; v tai conqueror kapan bangsat v bantu aku  karma dendi delio i need best jungler ;0;1;0;0;0;0;0;0;0;0;0;0
695;"But this liar (Jokowi) is different than another president in the world, usually he will sign something important rules without reading first, after ya criticize by the Indonesian netizen, he will say UM SO SORRY, I DONT READ WHAT I'VE SIGN.
what a poor idiot president";1;1;1;0;0;0;0;0;1;1;0;0;but this liar jokowi is different tahan another presiden in the world usually he will sign something important rules tanpa reading first after  criticize by the indonesian warganet he will say um so maaf i do not read apa i ve sign apa a poor idiot presiden;1;0;1;0;0;0;0;0;1;1;0;0
696;Tidak tertarik dengan wawancara itu. Menyimak wawancara itu bisa berakibat buruk bagi kesehatan.;0;0;0;0;0;0;0;0;0;0;0;0;tidak tertarik dengan wawancara itu menyimak wawancara itu bisa berakibat buruk bagi kesehatan ;1;0;0;0;0;0;0;0;0;0;0;0
697;USER : Si AHOAK USER CINA ANJING KAFIR PENISTA AGAMA ISLAM....!!!;1;1;1;0;1;1;0;0;0;1;0;0;user  ahok user cina anjing kafir penista agama islam ;1;1;1;1;1;1;0;0;0;1;0;0
698;"MAS in their own country=Victory by cheating
MAS in the Olympics=Non-existent
Good luck in your coconut shell asshole #shameonyoumalaysia";1;1;0;1;0;0;0;0;1;0;1;0;mas in their own country victory by cheating mas in the olympics non existent good luck in your coconut shell asshole shame on you malaysia;1;0;0;0;0;0;0;0;1;0;0;0
699;Malam ini: Ganyang! Bakar! Bunuh PKI!;1;0;0;1;0;1;0;0;0;0;0;1;malam ini ganyang bakar bunuh partai komunis indonesia ;1;0;1;1;0;0;0;0;0;0;0;1
713;"Retweeted #2019GANTIPRESIDEN (USER):; ; Tenda Abang Becak Mau Disita Polisi Karena Tulisan #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;retweet ganti presiden user tenda abang becak mau disita polisi karena tulisan ganti presiden;0;0;0;0;0;0;0;0;0;0;0;0
714;USER Bani?';0;0;0;0;0;0;0;0;0;0;0;0;user bani ;0;1;0;0;0;0;0;0;0;0;0;0
716;DIE 4 MALAYSIA,reduce WORLD POPULATION,less mouth 2 feed- A BODOH Malaysian motorist drive dangerously,VAE 6040,FAIL 2 use car headlights' DIE FAST & GOOD for economyÃÂ ÃÂ #2019GantiPresiden #SetiaBerbakti #FMTNews #1MDB #Travel #Ã¦Â¨ÂªÃ¦ÂµÂÃ¦ÂµÂÃ¦ÂÂ #Ã¨Â¦ÂÃ£ÂÂÃ¤ÂºÂºÃ¥ÂÂ¨Ã¥ÂÂ¡RT;0;1;0;0;0;0;0;0;0;0;0;0;dia malaysia reduce world population less mouth feed a bodoh malaysian motorist drive dangerously vae fail use car headlights dia fast good for ekonomi ganti presiden setia berbakti fmtnews mdb travel rt;1;1;0;0;0;0;0;0;1;0;1;0
718;900 Ton Benih Hortikultura Tembus Pasar Ekspor 10 Negara;0;0;0;0;0;0;0;0;0;0;0;0; ton benih hortikultura tembus pasar ekspor negara;1;0;1;0;0;0;0;0;1;1;0;0
719;"USER USER truskan kedunguanmu bong, sampe bangsa ini tercabik2...tinggal saya pungutin saja sampah kaya' elo satu2...dasar mata sipit!""";1;1;1;0;0;1;0;0;0;1;0;0;user user teruskan kedunguanmu kecebong sampai bangsa ini tercabik cabik tinggal saya punguti saja sampah kaya kamu satu satu dasar mata sipit ;1;1;1;0;0;0;0;0;1;1;0;0
721;USER Telor burung onta\n\ntdi nonton orang makan itu gede bgt gils';0;0;0;0;0;0;0;0;0;0;0;0;user telur burung unta tadi menonton orang makan itu besar banget gila ;1;1;1;0;0;0;0;0;0;1;0;0
725;USER Mukidinya si KAFIR.';1;1;1;0;0;0;0;0;1;1;0;0;user mukidinya  kafir ;0;1;0;0;0;0;0;0;0;0;0;0
726;USER USER USER Biarin lbh bagus cungkring drpd gendut bisa autis\xf0\x9f\xa4\xa3\xf0\x9f\x98\x81\xe2\x9c\x8c\n#prabowo2periode';0;1;0;0;0;0;0;0;0;0;0;0;user user user biarkan lebih bagus cungkring daripada gendut bisa autis prabowo periode ;1;1;1;0;0;0;0;0;1;1;0;0
727;USER USER Loe jangan hina Ahok dong\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\nSemua orang udah tau kok si Ahok cuma besar Congor ngak perlu loe perjelas kali \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81';1;1;1;0;0;0;0;0;1;1;0;0;user user kamu jangan hina ahok  semua orang sudah tau   ahok hanya besar congor tidak perlu kamu perjelas kali ;1;1;1;0;0;0;0;0;0;1;0;0
