Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
818;"PERNYATAAN RESMI KETUM FPI TENTANG ADE ARMANDO :; ; 1. Ade Armando sbg Seorang Akademisi telah sering melakukan perbuatan tidak pantas sekaligus jahat &amp; kotor, dari mulai Ujaran Kebencian &amp; Fitnah hingga Penodaan Agama &amp; Ulama.";1;0;1;0;0;0;0;0;1;1;0;0;pembimbing islam depan tentang adik armando adik armando sebagai seorang akademisi telah sering melakukan kejahatan tidak pantas dari kotor ujaran kebencian fitnah untuk penodaan agama ulama;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
819;"Ã¢ÂÂ USER: Israel has Setan. Palestine has Allah. Israelis can have this world, while Palestinians have Jannah #FreePalestine""Ã¢ÂÂ";1;0;0;1;0;0;0;0;1;0;1;0;pengguna israel memiliki setan palestina memiliki allah israeli dapat memiliki dunia ini kompilasi palestinians memiliki jannah palestine gratis;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
821;"Ingat-ingat Jokower RT""USER: USER Nah disini tim sukses Ahok agak terlena mereka lebih mengedepankan hasil kinerja (rasio) ketimbang 2 aspek lain.""";1;0;0;1;0;0;0;0;1;0;1;0;ingat ingat jokower rtuser pengguna  di sini tim sukses ahok agak terlena mereka lebih mengedepankan;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
827;USER sitip itu apaan?';0;0;0;0;0;0;0;0;0;0;0;0;pengguna sitip itu apaan;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
835;"Bentar lagi saya mau kultwit menanggapi pandangan USER soal fiksi. ; ; Saya tak setuju RG dikriminalisasi. Lawanlah ide dgn ide! ; ; Bahwa kaum sumbu pendek tumben ga koar2 menghujat RG dgn alasan penodaan agama, ya disyukuri aja. Mgkn mrk mau bela";1;0;0;1;1;0;0;0;0;0;1;0;bentar lagi saya mau bahas lewat twitter perdebatan pandangan pengguna soal fiksi saya tidak setuju rg dikriminalisasi lawanlah ide dengan ide tersebut pekerdua tumben pendek tumben tidak koar koar menghujat rg dengan alasan penodaan agama  disyukuri hanya mungkin mau mau bela;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
837;Lucinta luna is not stupid, s/he is another level of stupid. Megastupid.;1;1;1;0;0;0;0;0;1;1;0;0;lucinta luna bukan bodoh si dia adalah tingkat bodoh bodoh mega lain;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
840;Ributkan ekonomi salah, Ributkan hukum salah, Ributkan otoriter salah, Ributkan patung salah. Trus kami bolehnya apa pak USER;1;0;1;0;0;0;0;0;1;1;0;0;ributkan ekonomi salah ributkan hukum salah ributkan otoriter salah ributkan patung salah terus kami bolehnya apa pak pengguna;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
842;Oo yeahh.. Stop #PrabowoGila or #PrabowoHalu... It's so ashamed to our country having a mad crazy politician like #PrabowoGila;1;1;0;1;0;0;0;0;1;0;1;0;  hentikan prabowo gila orang prabowo halu itu sangat malu bagi negara kita memiliki politisi gila seperti prabowo gila;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
843;USER iya anda d serang karena pandangan BEDA UNTUK BUBARKAN KPK BUKAN BENAHI KPK DAN SELAMATKAN KETUA ANDA DR KASUSNYA;1;0;1;0;0;0;0;0;1;1;0;0;pengguna iya kamu di serang karena pandangan berbeda untuk bubarkan komisi pemberantasan korupsi bukan benahi komisi pemberantasan korupsi dan selamatkan ketua kamu dari kasusnya;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
846;Jiun gak salah pilih Taehyung (V bts ) sebagai idolanya dan tae beruntung banget punya fansboy sperti jiun \xf0\x9f\x92\x95\xf0\x9f\x92\x95 kesayangan ku \xf0\x9f\x98\x97\xf0\x9f\x98\x97';0;0;0;0;0;0;0;0;0;0;0;0;jiun tidak salah pilih taehyung v bts sebagai idolanya dan tai beruntung banget punya penggemar boy seperti jiun kesayangan aku;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
847;USER Ada nenek2, beberapa monyet, anjing, kayak tuyul kepalanya kroak, ada kayak groot, ada kayak serigala, ada yang muka rata cuma ada matanya. Benarkah? Atau imajinasi saja';0;0;0;0;0;0;0;0;0;0;0;0;pengguna ada nenek nenek beberapa kayak anjing tuyul lanjut berlubang ada kayak groot ada kayak serigala ada  muka hanya ada;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
850;USER USER USER USER Hahahahahha....ga beda sama sanjungan mereka si babi jijik.....ehhh...bibib rijik...wkwkwkwk';1;1;1;0;0;0;0;0;1;1;0;0;pengguna pengguna pengguna pengguna  tidak beda sama sanjungan mereka  babi jijik  habib rizieq ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
851;USER USER USER USER USER USER USER USER edan ..edan... \npokoknya #2019GantiPresiden \ndan usir china china keparat gak tau malu';1;1;0;1;0;1;0;0;0;0;1;0;pengguna pengguna pengguna pengguna pengguna pengguna pengguna gila gila pokoknya ganti presiden dan usir cina cina keparat tidak tau malu;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
853;Buat apa nyerang pemerintah Jokowi yg bentar lagi berhenti berkuasa?Lengserkan di pemilihan presiden mendatang.;1;0;1;0;0;0;0;0;1;0;0;1;buat apa  menyerang pemerintah jokowi  bentar lagi berhenti berkuasa lengserkan di pemilihan presiden mendatang;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
855;Bisa pak asal dpr tekan jokowi kalau jokowi menolak dpr bikin hak angket untuk turunkan jokowi;1;0;1;0;0;0;0;0;1;1;0;0;bisa pak dewan perwakilan rakyat tekan jokowi kalau jokowi menolak dewan perwakilan rakyat buat hak angket untuk turunkan jokowi;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
856;USER USER Ancem2an kaya banci aja jancok';1;1;1;0;0;0;0;1;0;1;0;0;pengguna pengguna ancam ancaman kaya banci saja jancuk;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
858;Hajar ndan.. ganyang PKI URL;1;0;0;1;0;1;0;0;0;0;1;0;hajar dan ganyang partai komunis indonesia url;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
860;Para tokoh politik yang bersebrangan sama pemerintah smkin brani bicara kasar jauh dari etika si parabowo brani bilang elit goblog siapa yg dia maksud.anda sekolah dimana wo sampai kapan pun anda tdk akan jadi presiden.anggota dewan sudah brani bilang kementrian agama bangsat.';0;1;0;0;0;0;0;0;0;0;0;0;para tokoh politik  berseberangan sama pemerintah semakin berani bicara kejam jauh dari etika  prabowo berani dilihat elite goblok siapa dia maksud kamu sekolah di mana  sampai kapan  kamu tidak akan jadi presiden;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
864;waduh pertanyaan pak JK! HAM what an interesting question, can wait how pak Prabowo answer it.;0;0;0;0;0;0;0;0;0;0;0;0; pertanyaan pak jika ada pertanyaan menarik dapat menunggu bagaimana pak prabowo menjawabnya;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
866;Mba ikutan yuk ke sgpore, vs thampines rovers, biar mbak ga di dalem mulu gitu gaul nya, mau ikut apa mau nge je dog aje mikirin the jak the jak yg kata nya kampungan :) // kalo mau ikut kabarin yaa, URL;1;1;0;1;0;0;0;0;1;0;1;0;mbak ikut ayo ke singapura lawan tampines rovers biar mbak tidak di dalam mulu begitu gaul  mau ikut apa mau  saja anjing saja mengerti jak si jak  kata kampanya mau mau kabari  url;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
868;USER Minmin...\nPa gak ada bhn laen..\nItu bukan ungkapan ke indonesiaan\nTp ungkapan cocot dan otak yg pnh dengan napsu kekuasaan.....';1;1;1;0;0;0;0;0;1;1;0;0;admin pengguna pak tidak ada bahan lain itu tidak menyenangkan ke indonesia tetapi memenangkan cocot dan otak  pnh dengan nafsu kekuasaan;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
870;"This is so low, I didn't expect this cheap from #ISPR.
They portrayed it like politicans are illiterate and Munafik. Shame!
#EhdEWafa pic.twitter.com/nS4IClk5X2";1;0;0;1;0;0;0;0;1;0;1;0;ini sangat rendah saya tidak berharap ini murah dari ispr mereka menggambarkannya seperti politisi  buta huruf dan munafik malu ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
871;Cuma bisa senyum liat kaum sumbu pendek... Too many stupid people making stupid people famous..;1;0;0;1;0;0;0;0;1;0;1;0;hanya bisa tersenyum melihat orang pendek saja terlalu banyak orang bodoh membuat orang bodoh terkenal;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
873;#jokowiMUNDUR  SAVE OUR INDONESIA !!!!!;0;0;0;0;0;0;0;0;0;0;0;0;jokowi mundur menyelamatkan indonesia kita;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
874;USER Horeeee... Salah satu Cebong ada di paman sam... Apa kabar om';1;1;1;0;0;0;0;0;1;1;0;0;pengguna horeeee salah satu kecebong ada di paman sama apa kabar om;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
875;USER USER USER USER USER USER USER Alaaaahhhhh, omongan cebong mah udah ketauan kemana arahnya... Mau pakek tol kelok 1000 pun tetep... Ga usah sok2 Islam lu bong!!!';1;1;0;1;1;0;0;0;0;0;1;0;pengguna pengguna pengguna pengguna pengguna pengguna  omongan kecebong  sudah ketahuan kemana arahnya mau pakai tol kelok  tetap tidak bisa pakai sok sok islam kamu kecebong;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
878;biksu cabul karena melanggar ajaran Budha ... MUSLIM JADI TERORIS KARENA SESUAI AJARAN ISLAM URL URL;1;1;0;1;1;0;0;0;0;0;1;0;biksu cabul karena bertentangan dengan agama buddha muslim jadi sesuai dengan ajaran islam url url;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
879;USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ulama dr Importir Timur Tengah\nYg haus dengan kata Kopar Kafir Musyrik Bi'ah;1;1;1;0;1;0;0;0;0;1;0;0;pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna ulama dari importir timur tengah  memiliki kata kopar kafir musyrik bi ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
881;USER USER USER USER USER USER USER USER USER USER USER USER Biasa itu....semua kerjaannya manusia2 pendengki,orangnya ya itu2 juga.sebagian besar pasukan nasi bung;0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna biasa itu semua kerjaannya manusia manusia pendengki orangnya  itu juga sebagian besar pasukan nasi bung;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
882;Yes, why can't we be like Indonesia. Indonesia the panacea of Liberty and democracy. You filly sucker Ã°ÂÂÂ;1;1;1;0;0;0;0;0;1;1;0;0;iya kenapa kita tidak bisa seperti indonesia indonesia obat mujarab kebebasan dan demokrasi  anda pengisap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
883;Ini anak aslinya geblek apa gimana ya? Tp likeable \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4';1;1;1;0;0;0;0;0;1;1;0;0;ini anak  disetujui geblek apa  bisa dilakukan tetapi disukai;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
884;penat bodo kena keep up ngan kepala kepala BANGSAT kat sana,,, sumpah mood takda babi? And that rude ass fucken probate just SHUT THE FUCK UP? IM FUCKING tired of your rude fucking 05 ass just SHUT !! THE !! FUCK !! UP !! bodo sial babi SAMPAH fuck you anak kutip babi,,,,;1;1;1;0;0;0;0;0;1;1;0;0;penat bodoh kena menjaga gan kepala bangsat kat sana sumpah suasana hati tidak ada babi dan bahwa ass fuck kasar hakim wasiat hanya tutup mulutmu aku bercinta lelah dengan apaan kasar pantat hanya tutup fuck up bodoh sial babi sampah fuck you anak kutip babi;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
885;Munafik kok teriak munafik ? Ngaca dulu sana.';1;1;1;0;0;0;0;0;1;1;0;0;munafik  teriak munafik mengaca dulu sana;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
887;USER USER Cebong mana ngerti';1;1;1;0;0;0;0;0;1;1;0;0;pengguna kecebong mana mengerti;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
888;USER Esdegan negaranya ada kedubes israel dan menjalin hub diplomatik, jokowi gak menjalin hub diplomat..\nEsdegan antek yahudi?';0;0;0;0;0;0;0;0;0;0;0;0;pengguna es degan negaranya ada kedutaan besar israel dan menjalin hubung diplomatik jokowi tidak menjalin hubung diplomat es degan antek yahudi;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
889;Look what you've done! More than 100 gold medals for country. I hope Malasian are proud of dirty triumph. #ShameOnYouMalaysia #SEAGAMES2017  https://twitter.com/iam_oil_/status/901814351014707202ÃÂ Ã¢ÂÂ¦;1;0;0;1;0;0;0;0;1;0;1;0;lihat apa  telah anda lakukan lebih tahan medali emas untuk negara saya berharap malaysia bangga dengan kemenangan kotor malaysia malaysia laut game ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
892;USER USER USER USER USER si cebong sudah kebanyakan makan tahi jokowi, dia baru sadar kl nanti jokowi sudah mengumumkan INDONESIA dirubah menjadi INDOCHINA,,,';1;1;0;1;0;0;0;0;1;0;1;0;pengguna pengguna pengguna pengguna  kecebong sudah kebanyakan makan tahi jokowi dia baru sadar kalau nanti jokowi sudah diumumkan indonesia diubah menjadi indonesia china;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
897;USER pantes bolot gini';1;1;1;0;0;0;1;0;0;1;0;0;pengguna layak bolot begini;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
898;Jk Negeri ingin selamat, cm 1 Syarat.. lengserkan jokowi !!! Jaga NKRI Selamatkan Negeri Ini !!! .USER USER;1;0;1;0;0;0;0;0;1;0;0;1;jika negara ingin selamat cuma syarat lengserkan jokowi jaga negara kesatuan republik indonesia selamatkan negeri pengguna pengguna ini;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
899;USER USER USER Yg ngomong gitu siapa? Yg harus loe tanya itu knp gandeng 4 bank asing? Bukannya melakukan langkah hukum utk menggugat peraturan yg mengistimewakan Freeport?';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna  berbicara begitu siapa  harus kamu tanya itu kenapa gandeng bank asing melakukan langkah hukum untuk menggugat peraturan  mengistimewakan freeport;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
901;brengsek itu orang terbuat dr apa bikin gue berkata kasar mulu';1;1;1;0;0;0;0;0;1;1;0;0;berengsek itu dibuat orang dari apa buat aku berkata kasar mulu;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
902;USER USER najis bngt lo berdua kenapasi bully adek atip\xf0\x9f\x98\x9e';1;1;0;1;0;0;0;0;1;0;1;0;pengguna pengguna najis banget kamu berdua kenapa  bully adik atip;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
903;USER kunyuk Asia...antek asing;1;1;1;0;0;0;0;0;1;1;0;0;pengguna kunyuk asia antek asing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
904;This is how  USER operate, he come face liar, not that support  USER but support truthful facts.;0;0;0;0;0;0;0;0;0;0;0;0;ini adalah bagaimana pengguna beroperasi dia menghadapi pembohong bukan  mendukung pengguna tetapi mendukung fakta fakta  benar;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
905;RT USER: Boleh minta maaf tapi proses hukum tetap harus jalan. Kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi\xe2\x80\xa6';1;1;1;0;0;0;0;0;1;1;0;0;pengguna rt dapat meminta maaf tapi proses hukum tetap harus jalan kunyuk satu ini harus dikasih pelajaran meminta kedepannya dia bi;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906;You may live happily on dunya but you'll be absolutely burn in akhira. Laknat Allah ke atas kamu Israel rejim zionis !;1;1;0;1;1;0;0;0;0;0;1;0;kamu akan hidup bahagia di dunia tetapi kamu akan benar benar terbakar di akhir laknat allah ke atas kamu israel rejim zionis;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
907;USER USER Era-nya udah beda Boss. Dan ingatkah Anda, Ormas garda terdepan penumpas PKI???....... NU bos.. \xf0\x9f\x91\x8d\xf0\x9f\x99\x8f';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna era sudah berbeda bos dan ingat kamu organisasi masyarakat garda terdepan penumpas partai komunis indonesia nu bos;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
913;i would rather watch porn than watching lucinta luna fckin fight sama artis lalalala sama2 gaje;1;1;1;0;0;0;0;0;1;1;0;0;saya lebih suka menonton porno tahan menonton lucinta luna bercinta melawan sama artis  sama sama tidak jelas;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
917;USER Wah kesempatan neh langsung deh dimanfaatin buat pencitraaan oleh rezim..\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3';0;0;0;0;0;0;0;0;0;0;0;0;pengguna  peluang nih langsung  dimanfaatkan buat pencitraan oleh rezim;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
919;USER USER pekok kui abu tours asu taik taik kabeh... luwes asuuuu cino 35T bajingan taik asu maling sejati gawe indonesia rusak \xe2\x98\xba\xef\xb8\x8f';1;1;0;1;0;1;0;0;0;0;1;0;pengguna pengguna bodoh itu abu wisata anjing tai tai semua luwes anjing cina tiga puluh lima triliun bajingan tai anjing maling sejati kerja indonesia rusak;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
932;Warga Moskow demo turunkan Jokowi di negara nya.. SaveUstadAlfian;1;0;1;0;0;0;0;0;1;1;0;0;warga moskow demo turunkan jokowi di negara  menyelamatkan ustaz alfian;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
935;"Why you always looking for a reason to pick a fight with us?
Wanna get yer ass whooped that much, huh?
#shameonyoumalaysia";1;1;1;0;0;0;0;0;1;1;0;0;kenapa kamu selalu mencari alasan untuk berkelahi dengan kami ingin mendapatkan pantatmu berteriak  pada kamu malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
937;"Can't hold it back anymore..
#JokoWinElection #JokowiAminSudahMenang #PrabowoGila #savesandiagauno pic.twitter.com/C5K6kLI7Fx";0;1;0;0;0;0;0;0;0;0;0;0;tidak bisa menahannya lagi jokowi dalam pemilihan jokowi amin sudah menang prabowo gila simpan sandiaga uno;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
938;USER Suruh mundur aja dari sekarang, daripada malu maluin. Kok ngarep didukung ulama.? Emang gak ada Parpol yang dukung.? Ndang bali o;0;0;0;0;0;0;0;0;0;0;0;0;pengguna suruh mundur saja dari sekarang memalukan  mengharap mendukung ulama memang tidak ada partai politik  dukung segera bali o;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
944;Bisa jadi Warga Negara di INDONESIA\nitu seharusnya ANDA\nBANGGA.\nini malah bilank Soekarno PKI. \xe2\x80\x94 benar-benar marah';0;0;0;0;0;0;0;0;0;0;0;0;bisa jadi warga negara di indonesia itu seharusnya kamu bangga ini malah dinilai soekarno partai komunis indonesia benar benar marah;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
945;"He's claimed to defend of Pancasila, but he's embraced HTI and FPI hahaÃ°ÂÂÂ
#LOL";1;0;1;0;1;0;0;0;0;1;0;0;dia mengaku membela pancasila tapi dia memeluk hizbut tahrir indonesia dan front pembela islam  ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
946;KY Tdk berfungsi makan gaji buta habisin APBN Hakim nakal merajalela BUBARKAN USER USER USER URL;1;0;0;1;0;0;0;0;1;0;0;1;seperti tidak mengerjakan makan gaji sangat besar menghabiskan apbn hakim nakal merajalela bubarkan pengguna pengguna url pengguna;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
951;USER USER Kunyuk emang die wkwk';0;1;0;0;0;0;0;0;0;0;0;0;pengguna pengguna kunyuk memang dia ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
954;USER muka muka pecun nih';1;1;1;0;0;0;1;1;0;1;0;0;pengguna muka muka pecun nih;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
961;"Some men are hiding behind ""gua mah ga munafik"" or ""jangan sok suci dh"". Bro, the world is not just about your dirty fuckin' mind. I know it's our nature, but it doesn't give you right to talk dirty to every single women you met. Show some respect you dumbass!";0;1;0;0;0;0;0;0;0;0;0;0;beberapa lelaki bersembunyi di balik aku  bukan munafik orang jangan sok suci sudah bro dunia bukan hanya tentang pikiran brengsek mu aku tahu itu sifat kami tapi itu tidak memberimu hak untuk berbicara kotor kepada setiap wanita lajang kamu selamat menunjukkan rasa hormat padamu investigator penyelidik;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
962;HEH SINTING YA LU URL;1;1;1;0;0;0;1;0;0;1;0;0;he sinting  kamu url;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
963;USER 1. Bangsat\n2. Cebong\n3. Kecoak\n4. Bajingan\n5. Taik ayam\n6. Uanjing\n7. Bodat\n8. Cecurut\n9. Borax\n10. Kucirap';0;1;0;0;0;0;0;0;0;0;0;0;pengguna bangsat kecebong kecoak bajingan tai ayam anjing monyet cecurut boraks kucirap;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
964;Allah SWT tak paham toleransi hrs DIBUANG USER Ingin Belajar Toleransi & Keindonesiaan, Gabung SabangMerauke 2016;1;1;0;1;1;0;0;0;0;0;0;1;allah subhanahu wa taala tidak paham transfer harus dikeluarkan pengguna ingin belajar beralih keindonesiaan gabung sabang merauke ;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
965;Karna kondisi udah malem gw udah letih. Kalo capek mood juga gak keruan kan. Gw jadi merasa tertantang. Abangnya udah mayan jauh, mana kondisi jalan padet banyak mobil dan motor, tp entah setan mana yg bikin gw emosi, gw pun ngebut slusap slusup.';0;1;0;0;0;0;0;0;0;0;0;0;karena kondisi sudah malam aku sudah membiarkan aku lelah suasana hati juga tidak keruan aku sudah merasa tertantang abangnya sudah lumayan jauh mana kondisi jalan padat banyak mobil dan motor tapi entah bagaimana mematikan mana  buat aku hanya aku ngebut sulap selusup;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
972;Well mr  USER this one below is for you sir..this boy if urs  USER just made it worse.. #shameonyousaddiq #shameonyoumalaysia  https://twitter.com/permadiaktivis/status/1198045430572994560ÃÂ Ã¢ÂÂ¦ pic.twitter.com/mNunKX5Xig;1;0;1;0;0;0;0;0;1;1;0;0; pengguna mr  satu ini di bawah ini untuk anda pak bocah ini jika pengguna urs hanya mempermalukan anda saddiq malu pada anda malaysia;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
976;For those who doesn't understand why people hate to be called as Cina, Kafir, etc, please look at this. It's all about context and relationships that you have with that people. Eh tp kan yg ngelakuin itu di negara gw mostly gak bakal ngerti isi video ini.. Yah syulit..  https://twitter.com/mattwhitlockPM/status/929031252396662785ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;bagi mereka  tidak mengerti mengapa orang benci disebut sebagai cina kafir dll silakan lihat ini semua tentang konteks dan hubungan  anda miliki dengan orang orang  melakukan percakapan di negara saya syulit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979;In his defense, he probably knows as well as Madey that they can't alienate the nationalist section of Malay society or BN will portray them as macai Cina, boneka kafir, etc;0;1;0;0;0;0;0;0;0;0;0;0;dalam pembelaannya dia mungkin tahu dan juga dibuat bahwa mereka tidak dapat mengasingkan bagian nasionalis dari masyarakat malaysia orang bn akan menggambarkan mereka sebagai macai cina boneka kafir dll;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
982;fuck not munafik or shit but fuck #marathonseason lets goooooo;0;0;0;0;0;0;0;0;0;0;0;0;bercinta bukan munafik orang sial tapi bercinta musim maraton mari kita pergi;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983;Antek komunis nya jelas sekali... Yang teriak huuuu ke Bp. Taufik Ismail -hafizhahullah URL;1;0;0;1;0;1;0;0;0;0;1;0;antek communis  jelas sekali  teriak  ke bapak taufik ismail hafizhahullah url;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
985;USER USER USER mungkin dia bukan islam. husnuzon hhhmmm;0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna mungkin dia bukan islam husnuzan hhhmmm;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
986;USER Pabrik sj mrk sweeping krn tdk mengikuti peraturan mrk ,emangnya negara ini milik nenek mrk?sontoloyo mrk';1;1;0;1;0;0;0;0;1;0;1;0;pengguna pabrik saja mereka menyapu karena tidak mengikuti peraturan mereka memangnya negara ini milik nenek mereka sontoloyo mereka;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
