Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
947;No value,zero attitude,not good looking,has problem with breath,over protective,no confidence on his self,blo'on,kampungan duh banyak deh pokoknya;0;1;0;0;0;0;0;0;0;0;0;0;no value zero attitude not good looking has problem dengan breath over protective no confidence on his self blo on kampungan  banyak  pokoknya;0;0;0;0;0;0;0;0;0;0;0;0
950;Sebanyak 1,8 juta orang tenaga kerja asal Indonesia bermasalah di luar negeri. Terutama di 32 negara tempat mereka bekerja,dengan yang paling banyak bekerja di negeri Jiran Malaysia.\n URL USER USER';0;0;0;0;0;0;0;0;0;0;0;0;sebanyak juta orang tenaga kerja asal indonesia bermasalah di luar negeri terutama di negara tempat mereka bekerja dengan  paling banyak bekerja di negeri jiran malaysia url user user ;0;0;0;1;0;0;0;0;0;0;1;0
976;For those who doesn't understand why people hate to be called as Cina, Kafir, etc, please look at this. It's all about context and relationships that you have with that people. Eh tp kan yg ngelakuin itu di negara gw mostly gak bakal ngerti isi video ini.. Yah syulit..  https://twitter.com/mattwhitlockPM/status/929031252396662785ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;for those who does not understand kenapa people hate to be called as cina kafir etc please look at this it all about context and relationships that you have dengan that people  tetapi   melakukan itu di negara aku paling banyak tidak bakal mengerti isi video ini  syulit ;1;1;0;1;0;0;0;0;0;0;1;0
1001;4. Mantan Anggota Komisi VIII Jazuli Juwaini (pindah ke Komisi II di pertengahan 2013) (kini Ketua Fraksi PKS di DPR)';0;0;0;0;0;0;0;0;0;0;0;0; mantan anggota komisi viii jazuli juwaini pindah ke komisi  di pertengahan kini ketua fraksi partai keadilan sejahtera di dewan perwakilan rakyat ;1;0;0;0;0;0;0;0;1;0;0;0
1008;USER USER USER salah cung gw bukan bani kacung dungu spt lu itu....siapapun yg memerintah klo ngawur kebijakannya spt yg skrg ini bakal gw tentang';1;1;1;0;0;0;0;0;1;1;0;0;user user user salah cung aku bukan bani kacung dungu seperti kamu itu siapapun  memerintah kalau ngawur kebijakannya seperti  sekarang ini bakal aku tentang ;1;1;0;1;0;0;0;0;1;0;1;0
1016;i did the dumbest fucking thing i changed my birth year and they took my acc off the site LOL goblok hours whom up;0;1;0;0;0;0;0;0;0;0;0;0;i did the dumbest fuck thing i changed my birth tahun and they took my akun off the site  goblok hours whom up;1;1;1;0;0;0;0;0;1;1;0;0
1023;Lama lama perang sama cina atau usir cino dari bumi indonesia;1;0;0;1;0;1;0;0;0;0;0;1;lama lama perang sama cina atau usir cina dari bumi indonesia;1;0;0;1;1;1;0;0;0;0;1;0
1028;Terbukti sudah rezim ini anti ulama dan umat Islam. URL;1;0;1;0;1;0;0;0;0;1;0;0;terbukti sudah rezim ini anti ulama dan umat islam url;1;0;0;1;0;0;0;0;0;0;0;0
1032;Lu memang akan jadi sangat tolol ketika sedang bingung.';1;1;1;0;0;0;0;0;1;1;0;0;kamu memang akan jadi sangat tolol ketika sedang bingung ;1;1;0;1;0;0;0;0;1;0;1;0
1040;USER Cocok itu prabowo ke Myanmar naik kuda.;1;0;1;0;0;0;0;0;1;1;0;0;user cocok itu prabowo ke myanmar naik kuda ;1;1;1;0;0;0;0;0;1;1;0;0
1046;""" USER: Happy wet valentine for MUI, FPI, HTI, MMI, and others. Iedul Hubb! :DDD"":)";0;0;0;0;0;0;0;0;0;0;0;0; user happy wet valentine for majelis ulama indonesia front pembela islam hizbut tahrir indonesia mmi and others idul hubung ddd ;1;0;0;1;1;0;0;0;0;0;1;0
1054;"We need more people like  USER & team from  USER to speak up... #LOUDER in Jakarta Legislative Council 
Well said, it's time to kick out anies baswedan from his duty as #gabener";1;0;1;0;0;0;0;0;1;1;0;0;we need more people like user tim from user to speak up louder in jakarta legislative council well said it time to kick out anies baswedan from his duty as tidak benar;0;0;0;0;0;0;0;0;0;0;0;0
1060;Rocky Gerung: Kitab Suci adalah Fiksi;0;0;0;0;0;0;0;0;0;0;0;0;rocky gerung kitab suci adalah fiksi;1;0;0;0;0;0;0;0;0;0;0;0
1061;USER Karena dalam puisi ibu indonesia jelas dan spesifik ke agama ter tentu, seperti azan dan syariat islam. Itu terlalu tendensius. Disini apakan USER sebagai media jurnalistik paham perbedaan struktur kalimat serta pemilihan kata yg dig;0;0;0;0;0;0;0;0;0;0;0;0;user karena dalam puisi ibu indonesia jelas dan spesifik ke agama ter tentu seperti azan dan syariat islam itu terlalu tendensius di sini apakan user sebagai media jurnalistik paham perbedaan struktur kalimat serta pemilihan kata  dig;1;0;1;0;0;0;0;0;1;0;0;0
1069;"Pngn ngatain akun2 yg bilang ""nyari yg seumuran, no om2"" itu, ""enakan sama om2, bego!""'";0;1;0;0;0;0;0;0;0;0;0;0;ingin memaki akun akun  bilang mencari  seumuran no om om itu enakan sama om om bego ;1;1;1;0;0;0;0;0;1;1;0;0
1075;17. Rumus luas permukaan limas \xf0\x9f\x98\x8c (yebin)\n5. Masih perjaka atau sudah duda? (Jihun)\n15. Kenapa org ngira 1+1 itu 2 (sir neo)\n88. Fi pas masuk DFA (tae)\n89. First chingu di DFA (cecyl cantik banget \n28. Alasan masuk akademi ini? (Jisun)\n99. Duluan telor apa ayam dan kenapa? (Kimi)';0;0;0;0;0;0;0;0;0;0;0;0; rumus luas permukaan limas iya biarkan masih perjaka atau sudah duda jihun kenapa orang mengira itu sir neo di pas masuk dfa tai first chingu di dfa cecyl cantik banget alasan masuk akademi ini jisun lebih dulu telur apa ayam dan kenapa kimi ;1;1;1;0;0;0;0;0;1;1;0;0
1080;nobody can tell me what to wear kontol;0;1;0;0;0;0;0;0;0;0;0;0;nobody can tell me apa to memakai kontol;0;0;0;0;0;0;0;0;0;0;0;0
1110;I really don't understand what's the point? she thought me that I'm the ex of her friend and she told me that Ã¢ÂÂkampunganÃ¢ÂÂ to me as a stranger wtf? I'm done with this.;0;1;0;0;0;0;0;0;0;0;0;0;i really do not understand apa the point she thought me that i sama the ex of her friend and she told me that kampungan to me as a stranger what the fuck i sama done dengan this ;1;1;1;0;0;0;0;0;1;1;0;0
1112;"we all cuss. we all say anjir, anjing, bangsat, fuck, shit, etc. 

making a joke about someone like that is disturbing. it could trigger some few people. it could be disturbing for them if they saw it. we don't fucking care if you cuss. but, talking like that to our idols? 

+,,,,";0;1;0;0;0;0;0;0;0;0;0;0;we all because we all say anjir anjing bangsat fuck shit etc making a joke about someone like that is disturbing it could trigger some few people it could be disturbing for them if they saw it we do not fuck care if you because but membicarakan like that to our idols ;1;1;0;1;0;0;0;0;1;0;1;0
1121;I will cut off your middle finger !! RT  USER:dus berengsek Ã¢ÂÂÃÂÃ¢ÂÂ(Ã¢ÂÂºÃÂÃ¢ÂÂ)Ã¢ÂÂÃÂÃ¢ÂÂ;0;1;0;0;0;0;0;0;0;0;0;0;i will cut off your tengah finger rt user dus berengsek ;1;1;1;0;0;0;0;0;0;1;0;0
1123;RT USER: Pak USER percayalah saya. anda agak susah bisa jadi presiden lagi. Percayalah fatwa Nabi Palsu...;1;0;1;0;0;0;0;0;1;1;0;0;rt user pak user percayalah saya kamu agak susah bisa jadi presiden lagi percayalah fatwa nabi palsu ;0;0;0;0;0;0;0;0;0;0;0;0
1142;USER lu aja blm follow kan sompret';1;1;1;0;0;0;0;0;1;1;0;0;user kamu saja belum follow  sompret ;1;1;1;0;0;0;0;0;0;1;0;0
1151;Costa bangsat anjing haram jaddah fuck you cunts!,,,,;1;1;1;0;0;0;0;0;1;1;0;0;costa bangsat anjing haram jadah fuck you cunts ;1;1;0;0;0;0;0;0;0;0;0;0
1159;USER Kayak cabang cabang Nu..ada NU kristen NU budha NU syiah hgg NU zionis..';0;0;0;0;0;0;0;0;0;0;0;0;user kayak cabang cabang nu ada nu kristen nu buddha nu syiah hearthstone global games nu zionis ;1;0;0;1;0;0;0;0;0;0;1;0
1161;USER Dari awal sebelum filmnya tayang juga udah gak boleh spoiler!!!!!\n\nBACOT ANJENG';1;1;1;0;0;0;0;0;1;1;0;0;user dari awal sebelum filmnya tayang juga sudah tidak boleh spoiler bacot anjing ;1;1;1;0;0;0;0;0;0;1;0;0
1170;Puluhan tahun Indonesia dibilang negara berdaulat tapi baru diera Jokowi, Blok Mahakam bisa dikuasai 100% oleh Pertamina sejak Januari 2018.\n\nFreeport sebagai tambang emas terbesar, sahamnya 51% juga dikuasai oleh Indonesia. Jadi, waraskah yg masih ter;0;0;0;0;0;0;0;0;0;0;0;0;puluhan tahun indonesia dibilang negara berdaulat tapi baru di era jokowi blok mahakam bisa dikuasai oleh pertamina sejak januari freeport sebagai tambang emas terbesar sahamnya juga dikuasai oleh indonesia jadi waraskah  masih ter;1;0;0;0;0;0;0;0;1;0;0;0
1172;"USER Pemulihan ekonomi negara kita kini bukannya dgn cara menghukum pada keseluruhan pemimpin2 kerajaan UMNO &amp; BN kini sedangkan penjajah2 komunis itu sentiasa bertepuk tangan olehkerana orang-orang Melayu kini tidak bersatu padu memerintah kera";0;0;0;0;0;0;0;0;0;0;0;0;user pemulihan ekonomi negara kita kini bukannya dengan cara menghukum pada keseluruhan pemimpin pemimpin kerajaan umno bn kini sedangkan penjajah penjajah komunis itu sentiasa bertepuk tangan oleh karena orang orang melayu kini tidak bersatu padu memerintah kera;1;0;1;0;0;0;0;0;0;0;0;0
1178;"Sejauh ini. Waktu kosong dalam malamku, kamu masih terlintas dibenakku dan tersenyum. Hatiku berkata ""si brengsek bikin rindu terus""'";0;1;0;0;0;0;0;0;0;0;0;0;sejauh ini waktu kosong dalam malamku kamu masih terlintas dibenakku dan tersenyum hatiku berkata  berengsek buat rindu terus ;0;0;0;0;0;0;0;0;0;0;0;0
1196;model seksi sini ngentot di dm sama gua pref detail fr : Bule';0;1;0;0;0;0;0;0;0;0;0;0;model seksi sini ngentot di direct message sama aku pret detail fr bule ;0;1;1;0;0;0;0;0;0;1;0;0
1199;USER USER Hutang untuk pembagunan merata bukan untuk dikorupsi ...\nCebong mana ngerti begituan ya mpret...';1;1;0;1;0;0;0;0;1;0;1;0;user user utang untuk pembangunan merata bukan untuk dikorupsi kecebong mana mengerti begituan  pret ;1;1;1;0;0;0;0;0;1;1;0;0
1200;Kan dah tak masal kena kutuk satu group. Hahaha kampang nye';0;1;0;0;0;0;0;0;0;0;0;0; sudah tidak masal kena kutuk satu grup  kampang  ;1;1;0;1;0;0;0;0;1;0;1;0
1201;USER kamu silit ardhog\xe2\x99\xa5\xef\xb8\x8f';1;1;1;0;0;0;0;0;1;1;0;0;user kamu silit ardhog ;0;1;0;0;0;0;0;0;0;0;0;0
1225;Kalau ini benar terjadi... Manusia perlu waspada!;0;0;0;0;0;0;0;0;0;0;0;0;kalau ini benar terjadi manusia perlu waspada ;1;1;1;0;0;0;0;0;0;1;0;0
1226;"Dulu, karena pencitraan semua kelemahan dan kepolosannya diterima oleh kebanyakan dari kalangan rakyat wong cilik, karena saat itu 'KITA' tak sadar jika dikibuli oleh modus kesederhanaan si kaos oblong dan sandal jepit.; ; #AkuMauPresidenBaru #2019GantiPre";1;0;1;0;0;0;0;0;1;1;0;0;dulu karena pencitraan semua kelemahan dan kepolosannya diterima oleh kebanyakan dari kalangan rakyat orang kecil karena saat itu kita tidak sadar jika dikibuli oleh modus kesederhanaan  kaos oblong dan sandal jepit aku mau presiden baru ganti presiden;0;0;0;0;0;0;0;0;0;0;0;0
1227;"sis, i would love to go the place he called ""kampungan""";0;1;0;0;0;0;0;0;0;0;0;0;sister i would love to go the place he called kampungan;0;0;0;0;0;0;0;0;0;0;0;0
1255;USER USER USER Masak imej TKI selalu seperti itu. Diaspora kita dahsyat2 lho....';0;0;0;0;0;0;0;0;0;0;0;0;user user user masak citra tenaga kerja indonesia selalu seperti itu diaspora kita dahsyat dahsyat  ;1;0;1;0;0;0;0;0;1;0;0;0
1267;USER Gaji Dpr mpr dan dpd aja....';0;0;0;0;0;0;0;0;0;0;0;0;user gaji dewan perwakilan rakyat majelis permusyawaratan rakyat dan dewan perwakilan daerah saja ;1;0;0;1;0;0;0;0;1;0;1;0
1278;USER USER Yang gambarnya monyet dua ya?';0;0;0;0;0;0;0;0;0;0;0;0;user user  gambarnya monyet dua  ;0;1;0;0;0;0;0;0;0;0;0;0
1284;Me every night:\nAAAAA ANJENG GUE MALU BANGSAD. MAU ILANG AJA. AAAAAAAAA. APAAN SIH GUE JIJIK BANGET. AAAAAAAAA. INI APAAN SIH GUE DULU NGGAK DANTA. AAAAAAAAAAA. MAU ILANG AJA. AAAAAAAAAAAAAAA.';0;1;0;0;0;0;0;0;0;0;0;0;me every night  anjing aku malu bangsat mau hilang saja  apaan  aku jijik banget  ini apaan  aku dulu tidak danta  mau hilang saja aaaaaaaaaaaaaaa ;0;1;1;0;0;0;0;0;0;1;0;0
1286;What a normal world it is, isn't it where it means nothing to kill innocent Palestinians! #fuckisrael #Humanity #IsraeliCrimes https://twitter.com/RT_com/status/1225861787557531648ÃÂ Ã¢ÂÂ¦;1;1;0;1;0;0;0;0;1;0;1;0;apa a normal world it is is not it where it means nothing to kill innocent palestinians fuck israel humanity israeli crimes ;1;1;0;0;0;0;0;0;1;0;0;0
1298;Masih segar ingatan rakyat janji pak jokowi mau beli kembali PT Indosat yg dijual Megawati, kok setelah jd Presiden malah mau jual BUMN?;1;0;1;0;0;0;0;0;1;1;0;0;masih segar ingatan rakyat janji pak jokowi mau beli kembali pt indosat  dijual megawati  setelah jadi presiden malah mau jual badan usaha milik negara ;1;0;0;0;0;0;0;0;1;0;0;0
1337;USER Hanya kecurangan yg bisa mengalahkan prabowo!!;1;0;1;0;0;0;0;0;1;1;0;0;user cuma kecurangan  bisa mengalahkan prabowo ;0;0;1;0;0;0;0;0;0;1;0;0
1346;USER Hu uh ya lama lama.kayak sedikit alay gt drama nya, wahh expansi sampai ke cina ini nntn drama nya';0;0;0;0;0;0;0;0;0;0;0;0;user  juga  lama lama kayak sedikit alay begitu drama   ekspansi sampai ke cina ini menonton drama  ;0;1;0;0;0;0;0;0;0;0;0;0
1348;USER USER USER USER USER USER USER Minta tolong sama USER buat blejetin ni pilot sontoloyo. Buat USER tlg kami minta klarifikasinya.';1;1;1;0;0;0;0;0;1;1;0;0;user user user user user user user meminta tolong sama user buat kupas tuntas nih pilot sontoloyo buat user tolong kami meminta klarifikasinya ;1;1;0;1;0;0;0;0;1;0;1;0
1350;"U a mentally ill people in the name of Islamic brotherhood. Kurdish Islam was percussed by Turkey, Iraq,  Iran, Syrians  u a silent because u a doing u own brothers and sisters. Munafik.
#SaveUyghurSOS";1;0;0;1;1;0;0;0;0;0;1;0;kamu a mentally ill people in the nama of islam brotherhood kurdish islam was percussed by turki iraq iran syrians kamu a silent because kamu a doing kamu own brothers and sisters munafik save uyghur sos;1;1;0;1;1;0;0;0;0;0;1;0
1356; USER Let us teach you how to greet in Indonesian & Malaysia. Repeat after me, Ã¢ÂÂSaya John Torode pala kontolÃ¢ÂÂ;0;1;0;0;0;0;0;0;0;0;0;0; user let us teach you how to greet in indonesian malaysia repeat after me saya john torode kepala kontol ;0;0;0;0;0;0;0;0;0;0;0;0
1359;RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0;rt user user user user user user user user user user user ;1;0;0;0;0;0;0;0;0;0;0;0
1387;you surely have a nice and hot looking kontol, Rudy...;0;1;0;0;0;0;0;0;0;0;0;0;you surely have a nice and hot looking kontol rudy ;0;0;0;0;0;0;0;0;0;0;0;0
1390;#NRC_CAA_Protest what will be India by 2040 if it becomes muslim dominated & become another Pakistan,Afganistan,Bangladesh,Indonesia,Malaysia,Iraq or Syria.Some one like Abu-Bagdadi,Sadam-Hussian,Al-Qaida etc will rule India & show you what is secularism & democracy ?;0;0;0;0;0;0;0;0;0;0;0;0; nrc caa protest apa will be india by if it becomes muslim dominated become another pakistan afganistan bangladesh indonesia malaysia iraq orang suriah some one like abu bagdadi sadam hussian al qaida etc will rule india show you apa is secularism democracy ;1;0;0;1;0;0;0;0;1;0;1;0
1421;Sis penah request kat dia nak 8+. Tapi masa tu dia buat bodo je. Last2 mase birthday dia bagi natang ni. Sis happy la bukak sekali tengok2 WHAT??? IPHONE?? alaaaa sis maksudkn S8+ bukan iphone8+. My mistake sbb ckp 8+ je. \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Pegi tukar balik. X minat la apple. Iphone? Eeyewwww URL;0;0;0;0;0;0;0;0;0;0;0;0;sister pernah request kat dia nak tapi masa itu dia buat bodoh saja akhir akhir masa birthday dia bagi natang nih sister happy  buka sekali lihat lihat apa iphone  sister maksudkan s bukan iphone my kesalahan sebab cukup saja pergi tukar balik x minat  apple iphone  url;0;1;0;0;0;0;0;0;0;0;0;0
1427;Fuck people who break others self esteem. anjing bangsat fuck mati la sial kaum camni,,,,;0;1;0;0;0;0;0;0;0;0;0;0;fuck people who break others self esteem anjing bangsat fuck mati  sial kaum camni ;1;1;0;0;0;0;0;0;0;0;0;0
1429;USER Pak Moel horang kayah.. punya pabrik bus listrik dpt proyek dr rejim mukidi.. wkwkwkwk';0;0;0;0;0;0;0;0;0;0;0;0;user pak moeldoko orang kaya punya pabrik bus listrik dapat proyek dari rejim mukidi  ;1;0;1;0;0;0;0;0;1;1;0;0
1437;Setya Novanto Menang Hukum Sudah Mati Suri URL;1;0;1;0;0;0;0;0;1;1;0;0;setya novanto menang hukum sudah mati suri url;1;0;0;0;0;0;0;0;1;0;0;0
1470;Ade Armando Dipolisikan soal Postingan 'Azan Tidak Suci';0;0;0;0;0;0;0;0;0;0;0;0;adik armando dipolisikan soal postingan azan tidak suci ;0;0;1;0;0;0;0;0;0;0;0;0
1473;yang butuh memek hubungi rp haneul terdekat';0;1;0;0;0;0;0;0;0;0;0;0; butuh memek hubungi rupiah haneul terdekat ;1;1;1;0;0;0;0;0;0;1;0;0
1479;"Jngn berharap bnyk kpd Pertamina bs bersaing dng prshn minyak dunia &amp; di luar negeri, bertahan sbg Dirut msh tanda tanya nasibnya, apalagi mau bikin/teken proyek kilang minyak realisasinya paling cepat 3-5th kedepan. Nasehat; duduk manis ga usah bikin";0;0;0;0;0;0;0;0;0;0;0;0;jangan berharap banyak kepada pertamina bisa bersaing dengan perusahaan minyak dunia di luar negeri bertahan sebagai direktur utama masih tanda tanya nasibnya apalagi mau buat teken proyek kilang minyak realisasinya paling cepat lima tahun ke depan nasehat duduk manis tidak usah buat;1;0;0;0;0;0;0;0;1;0;0;0
1484;The grass on kompleks DPR looks so green because they fertilize it with bullshit.;1;1;0;1;0;0;0;0;1;0;1;0;the grass on kompleks dewan perwakilan rakyat looks so green because they fertilize it dengan bullshit ;0;1;0;1;0;0;0;0;0;0;1;0
1495;Kintamani adlh anjing ras Indonesia yg diakui PERKIN, tapi blm diakui F\xc3\xa9d\xc3\xa9ration Cynologique Internationale (FCI) sbg anjing ras dunia.';0;0;0;0;0;0;0;0;0;0;0;0;kintamani adalah anjing ras indonesia  diakui perkumpulan kinologi indonesia tapi belum diakui fdration cynologique internationale fci sebagai anjing ras dunia ;0;1;0;0;0;0;0;0;0;0;0;0
1511;USER USER Tong kemana waktu pak presiden dihina';0;0;0;0;0;0;0;0;0;0;0;0;user user tong kemana waktu pak presiden dihina ;1;0;1;0;0;0;0;0;1;1;0;0
1524;DPC PDIP Pinrang Gelar TOT Hadapi Pilkada Pemilu Legislatif Dan Pilpres 2019;0;0;0;0;0;0;0;0;0;0;0;0;dewan pimpinan cabang partai demokrasi indonesia perjuangan pinrang gelar tot hadapi pilihan kepala daerah pemilihan umum legislatif dan pemilihan presiden ;1;0;1;1;0;0;0;0;1;0;0;0
1532;Polemik MUI: Jangan Serang Ulama | KH. Bachtiar Nasir;0;0;0;0;0;0;0;0;0;0;0;0;polemik majelis ulama indonesia jangan serang ulama kh bachtiar nasir;0;1;0;0;0;0;0;0;0;0;0;0
1547;We are United Country come from all nation #PeaceAndLove #peace #indonesiaelection #cyber #sosfake;0;0;0;0;0;0;0;0;0;0;0;0;we are united country come from all nation peace and love peace indonesia election cyber sosfake;1;1;0;1;0;0;0;0;1;0;1;0
1553;I won't accept any golden medals that Malaysia gets because we all know that it's a cheating. #SEAGames2017 #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;i  not accept any golden medals that malaysia gets because we all know that it a cheating sea games shame on you malaysia;0;0;0;0;0;0;0;0;0;0;0;0
1560;That's exactly how i feel :Ã¢ÂÂ mas belom lihat hpku makin bejat :Ã¢ÂÂ);0;1;0;0;0;0;0;0;0;0;0;0;that exactly how i feel mas belum lihat handphone aku semakin bejat ;0;0;0;0;0;0;0;0;0;0;0;0
1576;lebay  RT  USER: Bullshit bullshit bullshit. I get soooo tired of listening to SBY's bullshit. PLEASE let's get som;1;1;1;0;0;0;0;0;1;1;0;0;lebay rt user bullshit bullshit bullshit i get jadi tired of listening to susilo bambang yudhoyono bullshit please let get som;1;1;0;1;0;0;0;0;1;0;1;0
1582;USER USER Setuju pakek banget... \n\n~ Sekjen PCN (Partai Cocot Nusantara)';1;1;0;1;0;0;0;0;1;0;1;0;user user setuju pakai banget sekretariat jenderal pcn partai cocot nusantara ;1;1;1;0;0;0;0;0;1;1;0;0
1614;USER USER Jgn prnh tkut bpk presiden, krn anda tdk brjln sendirian, diblkg mu ada mayoritas masyarakat Indonesia yg trs mendukungmu,bgsa ini bgsa bermartabat,dan dgn kjadian ini,kita jd tau,bhw yg slma ini triak anti Aseng trnyta mlah jd ag;0;0;0;0;0;0;0;0;0;0;0;0;user user jangan pernah takut bapak presiden karena kamu tidak berjalan sendirian di belakang mu ada mayoritas masyarakat indonesia  terus mendukungmu bangsa ini bangsa bermartabat dan dengan kejadian ini kita jadi tau bahwa  selama ini teriak anti asing ternyata malah jadi ag;1;0;1;0;0;0;0;0;1;1;0;0
1616;Have you seen his kontal kontol tweets if you cant stand his blunder WAIT UNTIL YOU SEE THEM;0;1;0;0;0;0;0;0;0;0;0;0;have you seen his kontol kontol twit if you cant stand his blunder tunggu until you see them;1;1;1;0;0;0;0;0;1;1;0;0
1625;Pak tukang buruan pulang pak saya mau mandi, udh kaya gembel cantik ini';0;1;0;0;0;0;0;0;0;0;0;0;pak tukang buruan pulang pak saya mau mandi sudah kaya gembel cantik ini ;0;0;0;0;0;0;0;0;0;0;0;0
1630;USER USER USER Tdk pernah melihat beda pencapain rezim, selama dia pejabat negara (DPR) seolah2 tdk ada yg dikerjakan pemerintah sekarang...\nDan selalu menganggap semua persoalan negara ini salah 4 thn ini';0;0;0;0;0;0;0;0;0;0;0;0;user user user tidak pernah melihat beda pencapaian rezim selama dia pejabat negara dewan perwakilan rakyat seolah olah tidak ada  dikerjakan pemerintah sekarang dan selalu menganggap semua persoalan negara ini salah tahun ini ;1;0;1;0;0;0;0;0;1;0;0;0
1653;Di Madura Umat Siap Bersatu, Siap Rapatkan Barisan, Cepat Panggil dan Proses Hukum Bu Suk Yang Menistakan Agama;0;0;0;0;0;0;0;0;0;0;0;0;di madura umat siap bersatu siap rapatkan barisan cepat panggil dan proses hukum bu suka  menistakan agama;1;0;0;1;0;0;0;0;1;0;1;0
1658;A orangnya enak diajak curhat, setia dan romantis;0;0;0;0;0;0;0;0;0;0;0;0;a orangnya enak diajak curhat setia dan romantis;1;0;0;1;0;0;0;0;0;0;1;0
1669;"Jika Ikuti Si Garong; Maka; ""Ajaran Agama Berdasar Fiksi""";0;0;0;0;0;0;0;0;0;0;0;0;jika ikuti  garong maka ajaran agama berdasar fiksi;1;0;0;1;0;0;0;0;0;0;1;0
1676;USER Hidup pak jokowi ada layak menjadi presiden 5 tahun ke depan lagi;0;0;0;0;0;0;0;0;0;0;0;0;user hidup pak jokowi ada layak menjadi presiden tahun ke depan lagi;1;0;1;0;0;0;0;0;1;1;0;0
1687;Alhamdulillah sebagai pendukung yang kalah sy tdk pernah berkata sontoloyo kepada klub idola org lain. Krn sy tau kata2 itu muncul akibat pelampiasan amarah. Syg skl oknum tak terlihat melakukan itu saat puasa \xf0\x9f\x98\xa2';0;0;0;0;0;0;0;0;0;0;0;0;alhamdulillah sebagai pendukung  kalah aku tidak pernah berkata sontoloyo kepada klub idola orang lain karena aku tau kata kata itu muncul akibat pelampiasan amarah sayang sekali oknum tidak terlihat melakukan itu saat puasa ;1;0;0;1;0;0;0;0;1;0;1;0
1690;"USER Amiinnnn; Dan Semoga Pak Jokowi jadi presiden lagi.";0;0;0;0;0;0;0;0;0;0;0;0;user aamiin dan semoga pak jokowi jadi presiden lagi ;1;0;1;0;0;0;0;0;1;1;0;0
1698;USER SAMA ANJIR. menurut gue udah bener banget tapi ternyata zonk?!?!';0;1;0;0;0;0;0;0;0;0;0;0;user sama anjir menurut aku sudah benar banget tapi ternyata apes ;0;1;1;0;0;0;0;0;0;1;0;0
1707;Harini off day. Aku tidur bangun tidur sahaja hahahahaha bajingan bukan';0;1;0;0;0;0;0;0;0;0;0;0;hari ini off day aku tidur bangun tidur sahaja  bajingan bukan ;0;0;0;0;0;0;0;0;0;0;0;0
1716;"I did that on purpose, since usually they will not welcome us nicely especially girl that look ""more"" than them. They call me ""wong jowo"" to emphasize the fact that I was kampungan. And they were honest they thought that I was ndeso.";0;1;0;0;0;0;0;0;0;0;0;0;i did that on purpose sejak usually they will not welcome us nicely especially girl that look more tahan them they call me orang jawa to emphasize the fact that i was kampungan and they were honest they thought that i was kampungan ;1;1;0;1;0;0;0;0;1;0;1;0
1723;RT USER: USER ganyang PKI;1;0;0;1;0;1;0;0;0;0;0;1;rt user user ganyang partai komunis indonesia;1;0;0;1;0;0;0;0;0;0;0;1
1731; USER I got called a Cina Kafir and that baik xyah vote;0;1;0;0;0;0;0;0;0;0;0;0; user i got called a cina kafir and that baik xyah memilih;0;0;0;0;0;0;0;0;0;0;0;0
1741;MOVE ALL RELATION TO POLITIC NATION FROM BEJAT CRUEL  NATION    USER;0;1;0;0;0;0;0;0;0;0;0;0;pindah all relation to politic nation from bejat cruel nation user;1;1;1;0;0;0;0;0;1;1;0;0
1752;USER potong gaji dan fasilitas DPR aja yg 500an orang itu';0;0;0;0;0;0;0;0;0;0;0;0;user potong gaji dan fasilitas dewan perwakilan rakyat saja  lima ratusan orang itu ;1;0;0;1;0;0;0;0;1;0;1;0
1786;We are such a munafik diplomatic nation that we stand with kashmir opposing inda but we still promte their songs movies and alot of the products... Please stop being a munafik choose one the thing and stand on it;0;0;0;0;0;0;0;0;0;0;0;0;we are such a munafik diplomatic nation that we stand dengan kashmir opposing inda but we still promte their songs movies and alot of the products please stop being a munafik choose one the thing and stand on it;1;0;0;1;0;0;0;0;1;0;1;0
1804;It's funny because I have bad experience with ustazah as well... I went to chinese school so in the evening I have to attend sekolah agama. I remember this ustazah said I was following budaya kafir and let the other kids bully me for being Ã¢ÂÂikut cina makan babi Ã¢ÂÂ..  https://twitter.com/AalexTermizi/status/1162994914222727168ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;it funny because i have bad experience dengan ustazah as well i went to cina school so in the evening i have to attend sekolah agama i remember this ustazah said i was mengikuti budaya kafir and let the other kids bully me for being ikut cina makan babi ;0;0;0;0;0;0;0;0;0;0;0;0
1805;RT USER USER Karna mreka yakin bila melawan lg PS akan kmbali kalah lawan JKW.;1;0;1;0;0;0;0;0;1;1;0;0;rt user user karena mereka yakin bila melawan lagi play station akan kembali kalah lawan jokowi ;1;0;1;0;0;0;0;0;1;0;0;0
